Time - Voltage	Amplitude - Voltage
47:22.8	-4.05
47:22.9	-3.911
47:22.9	-3.618
47:22.9	-3.34
47:22.9	-4.053
47:22.9	-3.843
47:22.9	-3.535
47:22.9	-3.098
47:22.9	-3.582
47:22.9	-3.403
47:22.9	-3.474
47:22.9	-3.154
47:23.0	-3.906
47:23.0	-3.586
47:23.0	-3.367
47:23.0	-4.089
47:23.0	-3.967
47:23.0	-3.977
47:23.0	-3.879
47:23.0	-3.862
47:23.0	-4.094
47:23.0	-3.435
47:23.0	-3.774
47:23.1	-3.65
47:23.1	-3.103
47:23.1	-3.765
47:23.1	-3.428
47:23.1	-3.738
47:23.1	-3.474
47:23.1	-2.969
47:23.1	-4.031
47:23.1	-3.967
47:23.1	-3.55
47:23.1	-3.767
47:23.2	-4.031
47:23.2	-4.102
47:23.2	-4.023
47:23.2	-3.667
47:23.2	-4.062
47:23.2	-4.08
47:23.2	-4.038
47:23.2	-4.006
47:23.2	-3.757
47:23.2	-3.665
47:23.2	-3.433
47:23.3	-3.992
47:23.3	-3.787
47:23.3	-3.328
47:23.3	-3.628
47:23.3	-3.918
47:23.3	-4.092
47:23.3	-3.701
47:23.3	-3.992
47:23.3	-4.106
47:23.3	-4.065
47:23.4	-4.092
47:23.4	-4.075
47:23.4	-3.97
47:23.4	-3.948
47:23.4	-3.591
47:23.4	-3.914
47:23.4	-3.838
47:23.4	-3.208
47:23.4	-3.718
47:23.4	-3.704
47:23.4	-4.001
47:23.4	-4.016
47:23.5	-3.45
47:23.5	-3.757
47:23.5	-4.041
47:23.5	-3.931
47:23.5	-4.119
47:23.5	-3.989
47:23.5	-3.906
47:23.5	-3.926
47:23.5	-4.038
47:23.5	-4.106
47:23.5	-3.95
47:23.6	-3.132
47:23.6	-3.909
47:23.6	-3.696
47:23.6	-3.713
47:23.6	-3.35
47:23.6	-3.42
47:23.6	-3.796
47:23.6	-3.552
47:23.6	-3.828
47:23.6	-4.041
47:23.6	-3.623
47:23.7	-3.84
47:23.7	-4.019
47:23.7	-4.143
47:23.7	-3.745
47:23.7	-3.503
47:23.7	-4.011
47:23.7	-3.745
47:23.7	-3.835
47:23.7	-3.337
47:23.7	-3.127
47:23.7	-3.843
47:23.8	-3.364
47:23.8	-3.848
47:23.8	-3.579
47:23.8	-3.14
47:23.8	-3.914
47:23.8	-3.911
47:23.8	-3.953
47:23.8	-3.816
47:23.8	-3.325
47:23.8	-4.138
47:23.8	-4.08
47:23.9	-3.931
47:23.9	-3.906
47:23.9	-3.792
47:23.9	-3.94
47:23.9	-3.545
47:23.9	-3.569
47:23.9	-3.567
47:23.9	-3.062
47:23.9	-3.64
47:23.9	-3.574
47:24.0	-3.408
47:24.0	-3.579
47:24.0	-3.23
47:24.0	-3.938
47:24.0	-3.926
47:24.0	-3.708
47:24.0	-3.826
47:24.0	-3.503
47:24.0	-4.104
47:24.0	-4.031
47:24.0	-3.699
47:24.1	-3.86
47:24.1	-3.345
47:24.1	-3.843
47:24.1	-3.757
47:24.1	-3.469
47:24.1	-3.823
47:24.1	-2.878
47:24.1	-3.738
47:24.1	-3.933
47:24.1	-3.491
47:24.1	-3.608
47:24.2	-3.752
47:24.2	-4.182
47:24.2	-4.041
47:24.2	-3.862
47:24.2	-3.982
47:24.2	-3.743
47:24.2	-3.994
47:24.2	-4.121
47:24.2	-3.655
47:24.2	-3.721
47:24.2	-3.137
47:24.3	-3.718
47:24.3	-4.055
47:24.3	-3.408
47:24.3	-3.591
47:24.3	-3.772
47:24.3	-4.038
47:24.3	-4.185
47:24.3	-3.459
47:24.3	-3.896
47:24.3	-4.026
47:24.3	-3.896
47:24.4	-4.023
47:24.4	-3.55
47:24.4	-3.953
47:24.4	-3.955
47:24.4	-3.887
47:24.4	-4.031
47:24.4	-3.535
47:24.4	-3.706
47:24.4	-3.647
47:24.4	-4.014
47:24.5	-4.148
47:24.5	-3.679
47:24.5	-3.882
47:24.5	-4.175
47:24.5	-4.067
47:24.5	-4.182
47:24.5	-4.036
47:24.5	-4.111
47:24.5	-3.984
47:24.5	-4.077
47:24.5	-4.209
47:24.5	-3.914
47:24.6	-3.137
47:24.6	-4.072
47:24.6	-4.023
47:24.6	-3.921
47:24.6	-3.521
47:24.6	-4.028
47:24.6	-4.204
47:24.6	-4.019
47:24.6	-4.221
47:24.6	-4.126
47:24.6	-4.18
47:24.7	-4.207
47:24.7	-4.119
47:24.7	-4.214
47:24.7	-3.962
47:24.7	-3.699
47:24.7	-4.084
47:24.7	-4.15
47:24.7	-4.06
47:24.7	-3.818
47:24.7	-3.34
47:24.7	-4.233
47:24.8	-3.916
47:24.8	-4.165
47:24.8	-4.214
47:24.8	-3.96
47:24.8	-4.236
47:24.8	-4.148
47:24.8	-4.163
47:24.8	-4.243
47:24.8	-3.652
47:24.8	-4.241
47:24.8	-4.226
47:24.9	-4.226
47:24.9	-3.845
47:24.9	-3.892
47:24.9	-4.18
47:24.9	-3.855
47:24.9	-4.172
47:24.9	-4.177
47:24.9	-4.097
47:24.9	-4.246
47:24.9	-4.163
47:25.0	-4.255
47:25.0	-4.221
47:25.0	-3.562
47:25.0	-4.248
47:25.0	-4.258
47:25.0	-4.221
47:25.0	-4.126
47:25.0	-4.058
47:25.0	-3.997
47:25.0	-4.26
47:25.0	-4.099
47:25.1	-4.238
47:25.1	-3.708
47:25.1	-4.238
47:25.1	-4.263
47:25.1	-4.246
47:25.1	-4.246
47:25.1	-3.987
47:25.1	-4.263
47:25.1	-4.221
47:25.1	-4.258
47:25.1	-3.987
47:25.2	-3.997
47:25.2	-4.038
47:25.2	-3.789
47:25.2	-3.916
47:25.2	-4.275
47:25.2	-4.236
47:25.2	-3.459
47:25.2	-3.894
47:25.2	-4.163
47:25.2	-4.268
47:25.2	-4.209
47:25.3	-4.15
47:25.3	-2.527
47:25.3	-2.358
47:25.3	-2.576
47:25.3	-3.262
47:25.3	-3.655
47:25.3	-3.901
47:25.3	-4.29
47:25.3	-3.845
47:25.3	-3.137
47:25.3	-2.935
47:25.4	-3.613
47:25.4	-4.233
47:25.4	-3.286
47:25.4	-3.979
47:25.4	-4.124
47:25.4	-4.192
47:25.4	-4.202
47:25.4	-2.883
47:25.4	-3.574
47:25.4	-4.05
47:25.5	-4.258
47:25.5	-4.189
47:25.5	-3.896
47:25.5	-3.85
47:25.5	-4.268
47:25.5	-4.204
47:25.5	-3.608
47:25.5	-3.694
47:25.5	-4.312
47:25.5	-4.27
47:25.5	-4.309
47:25.6	-4.297
47:25.6	-3.447
47:25.6	-4.312
47:25.6	-4.221
47:25.6	-3.823
47:25.6	-4.304
47:25.6	-4.167
47:25.6	-4.316
47:25.6	-4.316
47:25.6	-4.29
47:25.6	-4.292
47:25.6	-4.131
47:25.7	-4.282
47:25.7	-3.911
47:25.7	-3.643
47:25.7	-4.287
47:25.7	-3.979
47:25.7	-4.294
47:25.7	-4.309
47:25.7	-4.199
47:25.7	-4.194
47:25.7	-4.219
47:25.7	-4.294
47:25.8	-4.094
47:25.8	-4.329
47:25.8	-4.321
47:25.8	-4.053
47:25.8	-4.272
47:25.8	-4.29
47:25.8	-4.324
47:25.8	-4.038
47:25.8	-4.114
47:25.8	-4.172
47:25.9	-4.16
47:25.9	-4.319
47:25.9	-4.304
47:25.9	-2.261
47:25.9	-3.818
47:25.9	-3.379
47:25.9	-4.009
47:25.9	-4.233
47:25.9	-2.61
47:25.9	-3.867
47:25.9	-3.977
47:26.0	-3.958
47:26.0	-3.914
47:26.0	-1.995
47:26.0	-3.064
47:26.0	-3.977
47:26.0	-3.442
47:26.0	-4.097
47:26.0	-3.176
47:26.0	-4.312
47:26.0	-4.229
47:26.0	-3.022
47:26.1	-3.965
47:26.1	-3.103
47:26.1	-4.314
47:26.1	-4.324
47:26.1	-3.135
47:26.1	-4.321
47:26.1	-3.735
47:26.1	-4.233
47:26.1	-4.331
47:26.1	-2.766
47:26.1	-4.331
47:26.2	-3.933
47:26.2	-4.058
47:26.2	-3.828
47:26.2	-4.148
47:26.2	-4.229
47:26.2	-4.109
47:26.2	-4.272
47:26.2	-3.694
47:26.2	-3.882
47:26.2	-4.136
47:26.2	-3.406
47:26.3	-4.321
47:26.3	-3.762
47:26.3	-3.975
47:26.3	-4.067
47:26.3	-3.767
47:26.3	-4.297
47:26.3	-4.138
47:26.3	-3.679
47:26.3	-4.316
47:26.3	-4.019
47:26.3	-4.146
47:26.4	-4.189
47:26.4	-3.75
47:26.4	-3.955
47:26.4	-3.994
47:26.4	-4.104
47:26.4	-4.326
47:26.4	-3.921
47:26.4	-3.879
47:26.4	-4.294
47:26.4	-4.224
47:26.5	-4.175
47:26.5	-3.828
47:26.5	-4.036
47:26.5	-4.319
47:26.5	-4.148
47:26.5	-4.148
47:26.5	-4.148
47:26.5	-3.936
47:26.5	-4.087
47:26.5	-4.265
47:26.5	-4.226
47:26.6	-3.765
47:26.6	-3.679
47:26.6	-4.253
47:26.6	-4.321
47:26.6	-3.821
47:26.6	-3.909
47:26.6	-4.036
47:26.6	-4.326
47:26.6	-4.172
47:26.6	-4.192
47:26.6	-4.27
47:26.7	-3.76
47:26.7	-4.16
47:26.7	-4.324
47:26.7	-4.097
47:26.7	-3.994
47:26.7	-3.75
47:26.7	-4.309
47:26.7	-4.329
47:26.7	-3.748
47:26.7	-4.136
47:26.7	-4.236
47:26.7	-4.321
47:26.8	-4.287
47:26.8	-3.838
47:26.8	-4.292
47:26.8	-4.314
47:26.8	-4.204
47:26.8	-4.338
47:26.8	-4.097
47:26.8	-3.904
47:26.8	-4.189
47:26.8	-4.316
47:26.9	-4.297
47:26.9	-3.943
47:26.9	-4.214
47:26.9	-4.333
47:26.9	-4.219
47:26.9	-4.321
47:26.9	-4.187
47:26.9	-4.045
47:26.9	-3.904
47:26.9	-3.84
47:26.9	-4.307
47:27.0	-3.95
47:27.0	-3.74
47:27.0	-4.226
47:27.0	-4.336
47:27.0	-4.231
47:27.0	-4.089
47:27.0	-4.331
47:27.0	-4.097
47:27.0	-4.248
47:27.0	-4.333
47:27.0	-4.065
47:27.1	-4.309
47:27.1	-4.338
47:27.1	-4.006
47:27.1	-4.329
47:27.1	-4.094
47:27.1	-3.879
47:27.1	-4.341
47:27.1	-4.316
47:27.1	-4.333
47:27.1	-3.892
47:27.1	-4.148
47:27.2	-4.06
47:27.2	-4.333
47:27.2	-4.243
47:27.2	-4.333
47:27.2	-4.329
47:27.2	-4.329
47:27.2	-4.177
47:27.2	-4.324
47:27.2	-4.338
47:27.2	-3.945
47:27.2	-4.329
47:27.3	-4.309
47:27.3	-3.955
47:27.3	-3.596
47:27.3	-4.126
47:27.3	-4.336
47:27.3	-4.131
47:27.3	-3.706
47:27.3	-4.324
47:27.3	-4.336
47:27.3	-4.336
47:27.4	-4.243
47:27.4	-4.312
47:27.4	-4.326
47:27.4	-3.752
47:27.4	-4.333
47:27.4	-4.312
47:27.4	-4.058
47:27.4	-3.835
47:27.4	-3.55
47:27.4	-4.338
47:27.4	-4.263
47:27.5	-3.945
47:27.5	-4.338
47:27.5	-4.285
47:27.5	-4.321
47:27.5	-4.253
47:27.5	-4.246
47:27.5	-4.321
47:27.5	-4.126
47:27.5	-4.336
47:27.5	-4.333
47:27.5	-4.185
47:27.6	-4.131
47:27.6	-4.333
47:27.6	-4.314
47:27.6	-4.263
47:27.6	-3.94
47:27.6	-4.326
47:27.6	-4.268
47:27.6	-4.331
47:27.6	-4.216
47:27.6	-4.28
47:27.6	-4.319
47:27.7	-4.231
47:27.7	-4.248
47:27.7	-4.324
47:27.7	-4.255
47:27.7	-4.321
47:27.7	-4.294
47:27.7	-4.182
47:27.7	-4.255
47:27.7	-4.199
47:27.7	-4.189
47:27.7	-4.326
47:27.8	-4.316
47:27.8	-4.243
47:27.8	-4.314
47:27.8	-4.209
47:27.8	-4.302
47:27.8	-4.224
47:27.8	-4.304
47:27.8	-4.302
47:27.8	-4.319
47:27.8	-4.204
47:27.9	-4.253
47:27.9	-4.319
47:27.9	-4.121
47:27.9	-4.023
47:27.9	-4.019
47:27.9	-4.297
47:27.9	-4.319
47:27.9	-4.231
47:27.9	-4.116
47:27.9	-4.297
47:27.9	-4.197
47:27.9	-4.285
47:28.0	-4.258
47:28.0	-4.314
47:28.0	-4.285
47:28.0	-4.314
47:28.0	-4.272
47:28.0	-4.294
47:28.0	-3.958
47:28.0	-4.216
47:28.0	-3.975
47:28.0	-4.172
47:28.0	-4.124
47:28.1	-3.613
47:28.1	-4.182
47:28.1	-4.29
47:28.1	-4.304
47:28.1	-4.221
47:28.1	-4.309
47:28.1	-4.307
47:28.1	-4.312
47:28.1	-4.297
47:28.1	-4.287
47:28.1	-3.665
47:28.2	-3.862
47:28.2	-3.926
47:28.2	-3.962
47:28.2	-3.899
47:28.2	-3.369
47:28.2	-4.053
47:28.2	-4.146
47:28.2	-4.221
47:28.2	-4.277
47:28.2	-4.297
47:28.3	-4.272
47:28.3	-4.224
47:28.3	-4.204
47:28.3	-4.255
47:28.3	-4.004
47:28.3	-4.202
47:28.3	-4.302
47:28.3	-4.302
47:28.3	-4.18
47:28.3	-3.706
47:28.3	-4.233
47:28.4	-4.277
47:28.4	-4.297
47:28.4	-4.297
47:28.4	-4.236
47:28.4	-4.294
47:28.4	-4.199
47:28.4	-4.209
47:28.4	-4.248
47:28.4	-4.253
47:28.4	-4.25
47:28.4	-4.119
47:28.5	-4.28
47:28.5	-4.282
47:28.5	-4.221
47:28.5	-4.285
47:28.5	-4.25
47:28.5	-4.072
47:28.5	-4.219
47:28.5	-4.229
47:28.5	-4.28
47:28.5	-4.275
47:28.5	-4.265
47:28.6	-4.214
47:28.6	-4.27
47:28.6	-4.036
47:28.6	-3.757
47:28.6	-4.128
47:28.6	-4.233
47:28.6	-4.229
47:28.6	-4.031
47:28.6	-4.041
47:28.6	-4.248
47:28.7	-4.255
47:28.7	-4.265
47:28.7	-4.25
47:28.7	-4.219
47:28.7	-4.265
47:28.7	-4.268
47:28.7	-4.265
47:28.7	-4.243
47:28.7	-4.153
47:28.7	-4.097
47:28.7	-4.253
47:28.8	-4.231
47:28.8	-3.831
47:28.8	-4.05
47:28.8	-4.229
47:28.8	-4.236
47:28.8	-4.229
47:28.8	-4.128
47:28.8	-4.194
47:28.8	-4.253
47:28.8	-4.238
47:28.8	-4.243
47:28.9	-4.136
47:28.9	-4.133
47:28.9	-4.25
47:28.9	-4.219
47:28.9	-4.243
47:28.9	-3.875
47:28.9	-3.772
47:28.9	-4.236
47:28.9	-4.255
47:28.9	-4.131
47:28.9	-3.948
47:29.0	-4.172
47:29.0	-4.25
47:29.0	-3.965
47:29.0	-4.082
47:29.0	-4.153
47:29.0	-4.014
47:29.0	-4.221
47:29.0	-4.248
47:29.0	-4.258
47:29.0	-3.821
47:29.0	-4.089
47:29.1	-4.253
47:29.1	-4.197
47:29.1	-3.818
47:29.1	-3.735
47:29.1	-3.892
47:29.1	-4.233
47:29.1	-3.792
47:29.1	-4.019
47:29.1	-3.911
47:29.1	-3.687
47:29.1	-4.18
47:29.2	-4.148
47:29.2	-4.082
47:29.2	-3.84
47:29.2	-3.862
47:29.2	-4.236
47:29.2	-3.835
47:29.2	-3.53
47:29.2	-3.918
47:29.2	-3.74
47:29.2	-4.111
47:29.2	-3.323
47:29.3	-3.633
47:29.3	-3.911
47:29.3	-3.491
47:29.3	-4.08
47:29.3	-3.962
47:29.3	-3.899
47:29.3	-3.682
47:29.3	-3.843
47:29.3	-4.189
47:29.3	-4.021
47:29.3	-3.394
47:29.4	-3.743
47:29.4	-3.921
47:29.4	-4.087
47:29.4	-3.606
47:29.4	-3.894
47:29.4	-3.958
47:29.4	-3.716
47:29.4	-4.163
47:29.4	-4.146
47:29.4	-3.984
47:29.4	-4.114
47:29.5	-3.882
47:29.5	-4.119
47:29.5	-3.499
47:29.5	-2.461
47:29.5	-3.606
47:29.5	-3.496
47:29.5	-3.716
47:29.5	-3.66
47:29.5	-3.63
47:29.5	-4.204
47:29.6	-4.165
47:29.6	-4.199
47:29.6	-4.204
47:29.6	-3.843
47:29.6	-3.865
47:29.6	-3.469
47:29.6	-3.494
47:29.6	-3.162
47:29.6	-2.068
47:29.6	-3.357
47:29.6	-3.87
47:29.7	-4.016
47:29.7	-3.923
47:29.7	-4.062
47:29.7	-4.175
47:29.7	-4.172
47:29.7	-4.128
47:29.7	-4.141
47:29.7	-3.953
47:29.7	-4.106
47:29.7	-4.163
47:29.7	-4.167
47:29.8	-4.087
47:29.8	-3.857
47:29.8	-4.177
47:29.8	-4.114
47:29.8	-3.989
47:29.8	-3.75
47:29.8	-3.342
47:29.8	-3.855
47:29.8	-3.687
47:29.8	-3.357
47:29.8	-3.889
47:29.9	-3.931
47:29.9	-4.17
47:29.9	-4.124
47:29.9	-4.146
47:29.9	-4.097
47:29.9	-4.094
47:29.9	-3.596
47:29.9	-3.804
47:29.9	-4.026
47:29.9	-4.084
47:29.9	-3.674
47:30.0	-3.73
47:30.0	-2.654
47:30.0	-2.07
47:30.0	-2.19
47:30.0	-1.67
47:30.0	-3.794
47:30.0	-4.136
47:30.0	-3.97
47:30.0	-3.701
47:30.0	-3.538
47:30.1	-2.639
47:30.1	-4.158
47:30.1	-3.906
47:30.1	-3.752
47:30.1	-3.093
47:30.1	-3.552
47:30.1	-2.595
47:30.1	-2.703
47:30.1	-3.262
47:30.1	-4.009
47:30.1	-3.921
47:30.2	-3.413
47:30.2	-3.738
47:30.2	-3.21
47:30.2	-3.875
47:30.2	-3.943
47:30.2	-4.126
47:30.2	-3.662
47:30.2	-2.849
47:30.2	-3.398
47:30.2	-4.104
47:30.2	-3.933
47:30.2	-3.206
47:30.3	-4.119
47:30.3	-4.136
47:30.3	-4.016
47:30.3	-4.08
47:30.3	-3.853
47:30.3	-3.503
47:30.3	-3.071
47:30.3	-3.94
47:30.3	-3.804
47:30.3	-3.481
47:30.3	-3.845
47:30.4	-4.065
47:30.4	-3.816
47:30.4	-4.121
47:30.4	-4.131
47:30.4	-4.065
47:30.4	-4.075
47:30.4	-4.014
47:30.4	-3.674
47:30.4	-3.11
47:30.4	-3.452
47:30.5	-2.998
47:30.5	-3.457
47:30.5	-4.055
47:30.5	-4.109
47:30.5	-3.784
47:30.5	-3.464
47:30.5	-2.854
47:30.5	-3.977
47:30.5	-4.092
47:30.5	-4.011
47:30.5	-4.104
47:30.6	-3.55
47:30.6	-2.759
47:30.6	-3.154
47:30.6	-3.589
47:30.6	-3.501
47:30.6	-4.111
47:30.6	-4.106
47:30.6	-4.092
47:30.6	-4.072
47:30.6	-4.043
47:30.6	-3.94
47:30.7	-3.923
47:30.7	-3.65
47:30.7	-4.099
47:30.7	-3.928
47:30.7	-4.048
47:30.7	-4.05
47:30.7	-4.038
47:30.7	-3.958
47:30.7	-4.082
47:30.7	-4.082
47:30.7	-4.092
47:30.8	-3.689
47:30.8	-3.967
47:30.8	-3.84
47:30.8	-3.96
47:30.8	-3.384
47:30.8	-3.04
47:30.8	-3.989
47:30.8	-3.95
47:30.8	-4.062
47:30.8	-3.789
47:30.8	-3.577
47:30.9	-3.225
47:30.9	-4.053
47:30.9	-3.958
47:30.9	-4.011
47:30.9	-3.811
47:30.9	-3.887
47:30.9	-3.887
47:30.9	-3.945
47:30.9	-3.667
47:30.9	-3.958
47:31.0	-3.286
47:31.0	-3.921
47:31.0	-3.979
47:31.0	-3.616
47:31.0	-3.821
47:31.0	-3.447
47:31.0	-4.07
47:31.0	-4.065
47:31.0	-4.055
47:31.0	-3.867
47:31.0	-4.038
47:31.1	-3.989
47:31.1	-4.06
47:31.1	-4.031
47:31.1	-4.038
47:31.1	-3.623
47:31.1	-3.994
47:31.1	-3.872
47:31.1	-4.053
47:31.1	-4.05
47:31.1	-3.965
47:31.1	-4.05
47:31.2	-3.857
47:31.2	-3.835
47:31.2	-3.86
47:31.2	-3.564
47:31.2	-3.293
47:31.2	-3.806
47:31.2	-4.001
47:31.2	-4.016
47:31.2	-3.635
47:31.2	-4.033
47:31.2	-3.801
47:31.3	-4.033
47:31.3	-4.041
47:31.3	-3.97
47:31.3	-4.041
47:31.3	-3.972
47:31.3	-3.484
47:31.3	-3.691
47:31.3	-2.651
47:31.3	-3.035
47:31.3	-3.853
47:31.3	-3.696
47:31.4	-3.638
47:31.4	-3.118
47:31.4	-3.867
47:31.4	-4.014
47:31.4	-3.823
47:31.4	-4.028
47:31.4	-4.033
47:31.4	-3.96
47:31.4	-3.867
47:31.4	-4.031
47:31.4	-4.031
47:31.5	-3.865
47:31.5	-3.669
47:31.5	-3.623
47:31.5	-3.235
47:31.5	-2.742
47:31.5	-2.534
47:31.5	-3.22
47:31.5	-3.306
47:31.5	-3.301
47:31.5	-3.276
47:31.5	-3.684
47:31.6	-4.028
47:31.6	-4.028
47:31.6	-4.028
47:31.6	-3.95
47:31.6	-4.031
47:31.6	-4.021
47:31.6	-3.955
47:31.6	-3.867
47:31.6	-3.904
47:31.6	-3.608
47:31.6	-3.464
47:31.7	-3.674
47:31.7	-2.788
47:31.7	-2.695
47:31.7	-3.206
47:31.7	-3.608
47:31.7	-3.967
47:31.7	-3.955
47:31.7	-4.021
47:31.7	-3.943
47:31.7	-3.94
47:31.7	-3.689
47:31.8	-4.001
47:31.8	-3.994
47:31.8	-4.009
47:31.8	-3.982
47:31.8	-3.984
47:31.8	-3.022
47:31.8	-3.354
47:31.8	-3.511
47:31.8	-3.376
47:31.8	-3.875
47:31.9	-3.308
47:31.9	-3.765
47:31.9	-4.011
47:31.9	-3.997
47:31.9	-3.926
47:31.9	-4.011
47:31.9	-3.999
47:31.9	-3.801
47:31.9	-3.943
47:31.9	-3.936
47:31.9	-3.967
47:32.0	-3.875
47:32.0	-3.95
47:32.0	-3.843
47:32.0	-3.657
47:32.0	-2.937
47:32.0	-3.064
47:32.0	-3.867
47:32.0	-3.672
47:32.0	-3.782
47:32.0	-3.616
47:32.0	-3.999
47:32.1	-3.975
47:32.1	-4.006
47:32.1	-3.64
47:32.1	-4.004
47:32.1	-3.997
47:32.1	-3.896
47:32.1	-3.997
47:32.1	-3.989
47:32.1	-3.127
47:32.1	-3.472
47:32.1	-3.977
47:32.2	-3.188
47:32.2	-3.445
47:32.2	-3.494
47:32.2	-3.723
47:32.2	-3.999
47:32.2	-3.669
47:32.2	-3.999
47:32.2	-3.997
47:32.2	-3.948
47:32.2	-3.916
47:32.2	-3.999
47:32.3	-3.999
47:32.3	-3.604
47:32.3	-3.586
47:32.3	-3.997
47:32.3	-3.853
47:32.3	-3.55
47:32.3	-3.716
47:32.3	-3.464
47:32.3	-3.748
47:32.3	-3.457
47:32.3	-3.804
47:32.4	-3.43
47:32.4	-3.057
47:32.4	-3.787
47:32.4	-3.992
47:32.4	-3.892
47:32.4	-3.528
47:32.4	-3.792
47:32.4	-3.928
47:32.4	-3.899
47:32.4	-3.459
47:32.5	-3.828
47:32.5	-3.875
47:32.5	-3.625
47:32.5	-2.927
47:32.5	-3.093
47:32.5	-3.083
47:32.5	-2.148
47:32.5	-3.289
47:32.5	-3.748
47:32.5	-3.184
47:32.5	-3.301
47:32.5	-3.442
47:32.6	-3.987
47:32.6	-3.877
47:32.6	-3.135
47:32.6	-3.904
47:32.6	-3.928
47:32.6	-3.538
47:32.6	-3.376
47:32.6	-3.564
47:32.6	-3.064
47:32.6	-3.093
47:32.6	-3.125
47:32.7	-3.403
47:32.7	-2.898
47:32.7	-2.595
47:32.7	-3.479
47:32.7	-3.904
47:32.7	-2.966
47:32.7	-3.096
47:32.7	-3.889
47:32.7	-3.938
47:32.7	-3.826
47:32.8	-3.367
47:32.8	-3.73
47:32.8	-3.896
47:32.8	-3.013
47:32.8	-3.809
47:32.8	-3.835
47:32.8	-2.964
47:32.8	-3.135
47:32.8	-3.245
47:32.8	-3.833
47:32.8	-2.844
47:32.9	-1.855
47:32.9	-2.935
47:32.9	-2.827
47:32.9	-2.505
47:32.9	-2.705
47:32.9	-3.367
47:32.9	-2.915
47:32.9	-2.961
47:32.9	-3.701
47:32.9	-3.894
47:32.9	-3.645
47:33.0	-3.599
47:33.0	-3.977
47:33.0	-3.979
47:33.0	-2.637
47:33.0	-2.312
47:33.0	-3.042
47:33.0	-3.035
47:33.0	-2.129
47:33.0	-1.716
47:33.0	-2.427
47:33.0	-2.998
47:33.1	-2.869
47:33.1	-3.784
47:33.1	-3.64
47:33.1	-2.952
