Time - Voltage	Amplitude - Voltage
45:11.8	-3.269
45:11.8	-3.174
45:11.8	-3.257
45:11.8	-3.167
45:11.8	-3.162
45:11.8	-3.279
45:11.8	-2.859
45:11.8	-3.223
45:11.9	-3.23
45:11.9	-3.215
45:11.9	-3.142
45:11.9	-2.942
45:11.9	-3.367
45:11.9	-3.184
45:11.9	-3.027
45:11.9	-3.176
45:11.9	-3.23
45:11.9	-3.132
45:11.9	-3.198
45:12.0	-3.413
45:12.0	-3.14
45:12.0	-2.949
45:12.0	-3.203
45:12.0	-3.35
45:12.0	-3.345
45:12.0	-3.064
45:12.0	-3.088
45:12.0	-3.44
45:12.0	-3.108
45:12.0	-3.286
45:12.1	-3.079
45:12.1	-3.11
45:12.1	-3.376
45:12.1	-3.12
45:12.1	-3.398
45:12.1	-3.259
45:12.1	-3.147
45:12.1	-3.32
45:12.1	-3.337
45:12.1	-3.35
45:12.1	-3.088
45:12.1	-3.347
45:12.2	-3.435
45:12.2	-3.198
45:12.2	-3.384
45:12.2	-3.164
45:12.2	-3.403
45:12.2	-3.047
45:12.2	-3.318
45:12.2	-3.372
45:12.2	-2.942
45:12.2	-3.34
45:12.3	-3.293
45:12.3	-3.416
45:12.3	-3.325
45:12.3	-2.866
45:12.3	-3.425
45:12.3	-3.364
45:12.3	-3.337
45:12.3	-3.35
45:12.3	-3.396
45:12.3	-3.389
45:12.3	-3.223
45:12.4	-3.359
45:12.4	-3.43
45:12.4	-3.34
45:12.4	-3.347
45:12.4	-3.408
45:12.4	-3.391
45:12.4	-3.225
45:12.4	-3.394
45:12.4	-3.425
45:12.4	-3.391
45:12.4	-3.423
45:12.5	-3.411
45:12.5	-3.428
45:12.5	-3.398
45:12.5	-3.42
45:12.5	-3.347
45:12.5	-3.354
45:12.5	-3.391
45:12.5	-3.435
45:12.5	-3.423
45:12.5	-3.252
45:12.5	-3.447
45:12.6	-3.43
45:12.6	-3.425
45:12.6	-3.391
45:12.6	-3.447
45:12.6	-3.43
45:12.6	-3.376
45:12.6	-3.398
45:12.6	-3.445
45:12.6	-3.408
45:12.6	-3.398
45:12.6	-3.418
45:12.7	-3.447
45:12.7	-3.391
45:12.7	-3.33
45:12.7	-3.445
45:12.7	-3.445
45:12.7	-3.44
45:12.7	-3.381
45:12.7	-3.384
45:12.7	-3.445
45:12.7	-3.42
45:12.7	-3.369
45:12.8	-3.44
45:12.8	-3.362
45:12.8	-3.308
45:12.8	-3.425
45:12.8	-3.447
45:12.8	-3.423
45:12.8	-3.132
45:12.8	-3.435
45:12.8	-3.442
45:12.8	-3.406
45:12.8	-3.291
45:12.9	-3.433
45:12.9	-3.437
45:12.9	-3.193
45:12.9	-3.257
45:12.9	-3.435
45:12.9	-3.374
45:12.9	-3.364
45:12.9	-3.335
45:12.9	-3.442
45:12.9	-3.188
45:13.0	-3.201
45:13.0	-3.372
45:13.0	-3.352
45:13.0	-3.384
45:13.0	-3.323
45:13.0	-3.271
45:13.0	-3.342
45:13.0	-3.269
45:13.0	-3.391
45:13.0	-3.367
45:13.0	-3.171
45:13.1	-3.293
45:13.1	-3.364
45:13.1	-3.403
45:13.1	-3.215
45:13.1	-3.242
45:13.1	-3.391
45:13.1	-3.354
45:13.1	-3.403
45:13.1	-3.083
45:13.1	-3.313
45:13.1	-3.181
45:13.2	-3.376
45:13.2	-3.259
45:13.2	-3.115
45:13.2	-3.079
45:13.2	-3.098
45:13.2	-3.225
45:13.2	-3.237
45:13.2	-3.005
45:13.2	-2.939
45:13.2	-3.164
45:13.2	-3.206
45:13.2	-3.071
45:13.3	-2.93
45:13.3	-3.049
45:13.3	-3.049
45:13.3	-3.242
45:13.3	-2.695
45:13.3	-3.181
45:13.3	-2.964
45:13.3	-3.118
45:13.3	-3.252
45:13.3	-2.952
45:13.4	-3.22
45:13.4	-3.076
45:13.4	-3.188
45:13.4	-3.24
45:13.4	-2.979
45:13.4	-3.22
45:13.4	-3.047
45:13.4	-3.257
45:13.4	-3.286
45:13.4	-3.079
45:13.4	-3.323
45:13.5	-3.032
45:13.5	-3.289
45:13.5	-3.362
45:13.5	-3.113
45:13.5	-3.325
45:13.5	-3.025
45:13.5	-3.43
45:13.5	-3.333
45:13.5	-3.203
45:13.5	-3.179
45:13.5	-3.218
45:13.6	-3.311
45:13.6	-3.447
45:13.6	-3.262
45:13.6	-3.352
45:13.6	-3.291
45:13.6	-3.328
45:13.6	-3.447
45:13.6	-3.259
45:13.6	-3.379
45:13.6	-3.364
45:13.6	-3.352
45:13.7	-3.447
45:13.7	-3.408
45:13.7	-3.413
45:13.7	-3.311
45:13.7	-3.452
45:13.7	-3.447
45:13.7	-3.428
45:13.7	-3.315
45:13.7	-3.433
45:13.7	-3.408
45:13.7	-3.445
45:13.8	-3.342
45:13.8	-3.416
45:13.8	-3.34
45:13.8	-3.394
45:13.8	-3.433
45:13.8	-3.342
45:13.8	-3.374
45:13.8	-3.257
45:13.8	-3.379
45:13.8	-3.452
45:13.8	-3.276
45:13.9	-3.279
45:13.9	-3.408
45:13.9	-3.357
45:13.9	-3.14
45:13.9	-3.003
45:13.9	-3.298
45:13.9	-3.21
45:13.9	-3.169
45:13.9	-3.345
45:13.9	-3.369
45:14.0	-3.054
45:14.0	-3.074
45:14.0	-3.428
45:14.0	-3.093
45:14.0	-3.01
45:14.0	-3.047
45:14.0	-3.191
45:14.0	-3.215
45:14.0	-2.925
45:14.0	-3.296
45:14.0	-3.11
45:14.1	-2.747
45:14.1	-3.069
45:14.1	-3.328
45:14.1	-3.35
45:14.1	-2.964
45:14.1	-2.793
45:14.1	-3.418
45:14.1	-3.23
45:14.1	-2.81
45:14.1	-3.047
45:14.1	-3.274
45:14.2	-3.105
45:14.2	-2.986
45:14.2	-3.032
45:14.2	-3.289
45:14.2	-3.049
45:14.2	-2.959
45:14.2	-3.25
45:14.2	-3.181
45:14.2	-2.834
45:14.2	-3.23
45:14.2	-3.442
45:14.3	-2.993
45:14.3	-2.91
45:14.3	-3.059
45:14.3	-3.398
45:14.3	-3.372
45:14.3	-2.9
45:14.3	-3.413
45:14.3	-3.369
45:14.3	-3.284
45:14.3	-3.411
45:14.3	-3.44
45:14.4	-3.442
45:14.4	-3.274
45:14.4	-3.423
45:14.4	-3.43
45:14.4	-3.445
45:14.4	-3.123
45:14.4	-3.374
45:14.4	-3.423
45:14.4	-3.101
45:14.4	-3.425
45:14.4	-3.296
45:14.5	-3.389
45:14.5	-3.442
45:14.5	-2.903
45:14.5	-3.435
45:14.5	-3.291
45:14.5	-3.081
45:14.5	-3.396
45:14.5	-3.394
45:14.5	-3.247
45:14.5	-2.961
45:14.5	-3.298
45:14.6	-3.442
