Time - Voltage	Amplitude - Voltage
26:37.0	-1.643
26:37.0	-2.019
26:37.0	-1.936
26:37.0	-1.509
26:37.0	-2.2
26:37.0	-2.112
26:37.0	-1.682
26:37.0	-1.602
26:37.0	-1.67
26:37.0	-1.685
26:37.0	-1.284
26:37.1	-1.182
26:37.1	-1.16
26:37.1	-1.055
26:37.1	-0.986
26:37.1	-1.106
26:37.1	-1.165
26:37.1	-1.018
26:37.1	-1.006
26:37.1	-1.047
26:37.1	-1.194
26:37.1	-1.365
26:37.2	-1.152
26:37.2	-1.218
26:37.2	-1.143
26:37.2	-1.04
26:37.2	-1.016
26:37.2	-1.001
26:37.2	-1.104
26:37.2	-1.328
26:37.2	-1.226
26:37.2	-1.282
26:37.2	-1.909
26:37.3	-2.217
26:37.3	-1.707
26:37.3	-1.484
26:37.3	-1.865
26:37.3	-1.855
26:37.3	-1.628
26:37.3	-1.455
26:37.3	-1.746
26:37.3	-2.09
26:37.3	-2.083
26:37.4	-2.375
26:37.4	-2.39
26:37.4	-2.585
26:37.4	-3.076
26:37.4	-3.381
26:37.4	-3.342
26:37.4	-3.159
26:37.4	-3.257
26:37.4	-3.774
26:37.4	-3.767
26:37.4	-3.547
26:37.5	-3.713
26:37.5	-3.611
26:37.5	-3.416
26:37.5	-3.604
26:37.5	-3.669
26:37.5	-3.752
26:37.5	-3.665
26:37.5	-3.77
26:37.5	-3.757
26:37.5	-3.813
26:37.5	-3.845
26:37.6	-3.254
26:37.6	-3.186
26:37.6	-3.198
26:37.6	-3.345
26:37.6	-3.044
26:37.6	-2.458
26:37.6	-2.952
26:37.6	-3.394
26:37.6	-2.722
26:37.6	-2.776
26:37.6	-3.237
26:37.7	-2.786
26:37.7	-2.542
26:37.7	-2.446
26:37.7	-2.896
26:37.7	-2.703
26:37.7	-1.956
26:37.7	-1.76
26:37.7	-2.029
26:37.7	-1.475
26:37.7	-1.506
26:37.7	-1.636
26:37.8	-1.287
26:37.8	-1.316
26:37.8	-1.238
26:37.8	-1.296
26:37.8	-1.44
26:37.8	-1.233
26:37.8	-1.094
26:37.8	-1.514
26:37.8	-1.394
26:37.8	-1.084
26:37.8	-1.106
26:37.9	-1.169
26:37.9	-1.262
26:37.9	-0.989
26:37.9	-0.972
26:37.9	-0.979
26:37.9	-1.074
26:37.9	-1.079
26:37.9	-0.969
26:37.9	-1.155
26:37.9	-1.16
26:37.9	-1.118
26:38.0	-0.986
26:38.0	-1.021
26:38.0	-1.121
26:38.0	-1.201
26:38.0	-1.118
26:38.0	-1.182
26:38.0	-1.384
26:38.0	-1.543
26:38.0	-1.638
26:38.0	-1.575
26:38.0	-1.76
26:38.1	-2.058
26:38.1	-2.603
26:38.1	-2.495
26:38.1	-2.554
26:38.1	-2.249
26:38.1	-2.607
26:38.1	-2.664
26:38.1	-2.59
26:38.1	-2.131
26:38.1	-2.439
26:38.1	-2.634
26:38.2	-2.51
26:38.2	-2.817
26:38.2	-2.708
26:38.2	-2.998
26:38.2	-3.098
26:38.2	-3.433
26:38.2	-3.708
26:38.2	-3.552
26:38.2	-3.53
26:38.2	-3.735
26:38.2	-3.821
26:38.3	-3.821
26:38.3	-3.806
26:38.3	-3.743
26:38.3	-3.718
26:38.3	-3.85
26:38.3	-3.845
26:38.3	-3.809
26:38.3	-3.838
26:38.3	-3.801
26:38.3	-3.804
26:38.4	-3.596
26:38.4	-3.799
26:38.4	-3.679
26:38.4	-3.206
26:38.4	-3.062
26:38.4	-3.237
26:38.4	-3.386
26:38.4	-3.103
26:38.4	-2.646
26:38.4	-2.666
26:38.4	-2.695
26:38.5	-2.715
26:38.5	-2.852
26:38.5	-2.859
26:38.5	-2.507
26:38.5	-2.38
26:38.5	-2.495
26:38.5	-2.346
26:38.5	-2.195
26:38.5	-1.616
26:38.5	-1.777
26:38.5	-2.048
26:38.6	-1.418
26:38.6	-1.243
26:38.6	-1.187
26:38.6	-1.218
26:38.6	-1.401
26:38.6	-1.165
26:38.6	-0.981
26:38.6	-1.006
26:38.6	-1.16
26:38.6	-1.045
26:38.6	-0.981
26:38.7	-0.977
26:38.7	-0.994
26:38.7	-0.967
26:38.7	-0.964
26:38.7	-1.021
26:38.7	-1.067
26:38.7	-1.091
26:38.7	-1.101
26:38.7	-1.321
26:38.7	-1.279
26:38.7	-1.152
26:38.8	-1.477
26:38.8	-1.436
26:38.8	-1.287
26:38.8	-1.25
26:38.8	-1.321
26:38.8	-1.409
26:38.8	-1.287
26:38.8	-1.25
26:38.8	-1.316
26:38.8	-1.641
26:38.9	-1.616
26:38.9	-1.56
26:38.9	-1.467
26:38.9	-1.775
26:38.9	-2.117
26:38.9	-2.212
26:38.9	-1.956
26:38.9	-2.368
26:38.9	-2.595
26:38.9	-2.319
26:38.9	-2.275
26:39.0	-2.358
26:39.0	-2.473
26:39.0	-2.507
26:39.0	-2.542
26:39.0	-2.568
26:39.0	-2.478
26:39.0	-2.612
26:39.0	-3.167
26:39.0	-2.913
26:39.0	-2.883
26:39.0	-2.93
26:39.0	-3.162
26:39.1	-3.301
26:39.1	-3.359
26:39.1	-3.279
26:39.1	-2.891
26:39.1	-3.247
26:39.1	-3.562
26:39.1	-3.582
26:39.1	-2.896
26:39.1	-2.905
26:39.1	-2.969
26:39.1	-3.691
26:39.2	-3.411
26:39.2	-3.098
26:39.2	-3.464
26:39.2	-3.723
26:39.2	-3.743
26:39.2	-3.713
26:39.2	-3.796
26:39.2	-3.777
26:39.2	-3.799
26:39.2	-3.782
26:39.3	-3.843
26:39.3	-3.811
26:39.3	-3.821
26:39.3	-3.843
26:39.3	-3.835
26:39.3	-3.835
26:39.3	-3.806
26:39.3	-3.806
26:39.3	-3.823
26:39.3	-3.733
26:39.3	-3.813
26:39.4	-3.684
26:39.4	-3.682
26:39.4	-3.584
26:39.4	-3.411
26:39.4	-3.208
26:39.4	-3.437
26:39.4	-3.533
26:39.4	-3.154
26:39.4	-2.991
26:39.4	-2.927
26:39.4	-3.359
26:39.5	-2.988
26:39.5	-2.754
26:39.5	-2.888
26:39.5	-2.915
26:39.5	-3.059
26:39.5	-2.634
26:39.5	-2.3
26:39.5	-2.449
26:39.5	-2.285
26:39.5	-2.537
26:39.5	-2.283
26:39.6	-1.841
26:39.6	-1.997
26:39.6	-2.466
26:39.6	-2.217
26:39.6	-1.887
26:39.6	-1.602
26:39.6	-1.719
26:39.6	-2.283
26:39.6	-2.09
26:39.6	-1.68
26:39.6	-1.653
26:39.7	-1.306
26:39.7	-1.418
26:39.7	-1.831
26:39.7	-1.536
26:39.7	-1.411
26:39.7	-1.216
26:39.7	-1.309
26:39.7	-1.414
26:39.7	-1.038
26:39.7	-0.972
26:39.8	-1.196
26:39.8	-1.16
26:39.8	-1.04
26:39.8	-1.025
26:39.8	-1.057
26:39.8	-1.021
26:39.8	-1.074
26:39.8	-1.047
26:39.8	-0.984
26:39.8	-1.006
26:39.8	-0.989
26:39.9	-0.979
26:39.9	-1.118
26:39.9	-1.292
26:39.9	-1.343
26:39.9	-1.072
26:39.9	-1.096
26:39.9	-1.323
26:39.9	-1.531
26:39.9	-1.257
26:39.9	-1.272
26:39.9	-1.387
26:40.0	-1.199
26:40.0	-1.533
26:40.0	-1.338
26:40.0	-1.531
26:40.0	-1.294
26:40.0	-1.24
26:40.0	-1.917
26:40.0	-1.899
26:40.0	-1.497
26:40.0	-1.824
26:40.0	-2.126
26:40.1	-2.136
26:40.1	-1.96
26:40.1	-1.912
26:40.1	-2.136
26:40.1	-2.261
26:40.1	-2.441
26:40.1	-2.334
26:40.1	-2.546
26:40.1	-2.366
26:40.1	-2.253
26:40.2	-3.062
26:40.2	-2.896
26:40.2	-2.754
26:40.2	-2.493
26:40.2	-2.959
26:40.2	-3.22
26:40.2	-3.269
26:40.2	-3.42
26:40.2	-3.279
26:40.2	-3.291
26:40.2	-3.682
26:40.2	-3.682
26:40.3	-3.489
26:40.3	-3.655
26:40.3	-3.63
26:40.3	-3.721
26:40.3	-3.296
26:40.3	-3.181
26:40.3	-3.577
26:40.3	-3.76
26:40.3	-3.811
26:40.3	-3.701
26:40.3	-3.718
26:40.4	-3.826
26:40.4	-3.831
26:40.4	-3.831
26:40.4	-3.823
26:40.4	-3.811
26:40.4	-3.821
26:40.4	-3.831
26:40.4	-3.835
26:40.4	-3.828
26:40.4	-3.813
26:40.4	-3.835
26:40.5	-3.613
26:40.5	-3.65
26:40.5	-3.835
26:40.5	-3.792
26:40.5	-3.625
26:40.5	-3.723
26:40.5	-3.674
26:40.5	-3.704
26:40.5	-3.682
26:40.5	-3.669
26:40.5	-3.657
26:40.6	-3.098
26:40.6	-3.24
26:40.6	-3.623
26:40.6	-3.093
26:40.6	-3.184
26:40.6	-3.547
26:40.6	-3.589
26:40.6	-3.425
26:40.6	-3.193
26:40.6	-3.376
26:40.7	-3.464
26:40.7	-2.969
26:40.7	-3.157
26:40.7	-3.442
26:40.7	-2.603
26:40.7	-2.517
26:40.7	-2.695
26:40.7	-3.137
26:40.7	-2.9
26:40.7	-2.217
26:40.7	-2.209
26:40.8	-2.905
26:40.8	-2.729
26:40.8	-2.3
26:40.8	-2.322
26:40.8	-2.346
26:40.8	-2.747
26:40.8	-2.49
26:40.8	-2.205
26:40.8	-2.544
26:40.8	-2.559
26:40.8	-2.117
26:40.9	-2.627
26:40.9	-2.322
26:40.9	-1.77
26:40.9	-2.021
26:40.9	-2.266
26:40.9	-2.29
26:40.9	-1.853
26:40.9	-1.458
26:40.9	-2.156
26:40.9	-2.19
26:40.9	-2.051
26:41.0	-2.356
26:41.0	-2.173
26:41.0	-2.087
26:41.0	-2.373
26:41.0	-2.568
26:41.0	-2.354
26:41.0	-1.965
26:41.0	-2.087
26:41.0	-2.373
26:41.0	-2.158
26:41.0	-1.545
26:41.1	-1.885
26:41.1	-2.085
26:41.1	-2.124
26:41.1	-1.758
26:41.1	-1.565
26:41.1	-1.775
26:41.1	-1.499
26:41.1	-1.692
26:41.1	-1.692
26:41.1	-1.27
26:41.2	-1.23
26:41.2	-1.465
26:41.2	-1.616
26:41.2	-1.382
26:41.2	-1.057
26:41.2	-1.233
26:41.2	-1.353
26:41.2	-1.265
26:41.2	-1.428
26:41.2	-1.406
26:41.2	-1.206
26:41.3	-1.313
26:41.3	-1.501
26:41.3	-1.616
26:41.3	-1.509
26:41.3	-1.057
26:41.3	-1.243
26:41.3	-1.729
26:41.3	-1.252
26:41.3	-1.16
26:41.3	-1.284
26:41.3	-1.362
26:41.3	-1.379
26:41.4	-1.189
26:41.4	-1.067
26:41.4	-1.221
26:41.4	-1.106
26:41.4	-1.292
26:41.4	-1.223
26:41.4	-1.023
26:41.4	-1.03
26:41.4	-1.147
26:41.4	-1.162
26:41.4	-1.064
26:41.5	-0.972
26:41.5	-0.977
26:41.5	-1.099
26:41.5	-0.967
26:41.5	-0.962
26:41.5	-0.969
26:41.5	-1.111
26:41.5	-0.986
26:41.5	-0.979
26:41.5	-1.082
26:41.6	-1.067
26:41.6	-1.111
26:41.6	-1.074
26:41.6	-0.972
26:41.6	-1.289
26:41.6	-1.516
26:41.6	-1.223
26:41.6	-1.147
26:41.6	-1.199
26:41.6	-1.555
26:41.6	-1.753
26:41.7	-1.252
26:41.7	-1.409
26:41.7	-1.824
26:41.7	-1.531
26:41.7	-2.092
26:41.7	-2.134
26:41.7	-1.877
26:41.7	-1.875
26:41.7	-2.263
26:41.7	-2.354
26:41.7	-2.524
26:41.8	-2.031
26:41.8	-2.148
26:41.8	-2.327
26:41.8	-1.995
26:41.8	-2.187
26:41.8	-1.987
26:41.8	-2.039
26:41.8	-2.065
26:41.8	-2.571
26:41.8	-2.346
26:41.8	-2.063
26:41.9	-2.241
26:41.9	-2.83
26:41.9	-2.598
26:41.9	-1.975
26:41.9	-2.3
26:41.9	-2.432
26:41.9	-2.517
26:41.9	-2.334
26:41.9	-2.285
26:41.9	-2.395
26:41.9	-2.446
26:42.0	-2.429
26:42.0	-2.781
26:42.0	-2.705
26:42.0	-2.314
26:42.0	-2.458
26:42.0	-2.983
26:42.0	-2.678
26:42.0	-2.39
26:42.0	-2.703
26:42.0	-3.147
26:42.0	-3.171
26:42.1	-3.14
26:42.1	-3.14
26:42.1	-3.225
26:42.1	-3.574
26:42.1	-3.601
26:42.1	-3.367
26:42.1	-3.379
26:42.1	-3.394
26:42.1	-3.523
26:42.1	-3.694
26:42.2	-3.591
26:42.2	-3.359
26:42.2	-3.66
26:42.2	-3.777
26:42.2	-3.821
26:42.2	-3.669
26:42.2	-3.73
26:42.2	-3.828
26:42.2	-3.818
26:42.2	-3.831
26:42.2	-3.845
26:42.3	-3.84
26:42.3	-3.848
26:42.3	-3.838
26:42.3	-3.848
26:42.3	-3.818
26:42.3	-3.845
26:42.3	-3.845
26:42.3	-3.735
26:42.3	-3.74
26:42.3	-3.833
26:42.3	-3.801
26:42.4	-3.728
26:42.4	-3.643
26:42.4	-3.618
26:42.4	-3.711
26:42.4	-3.643
26:42.4	-3.479
26:42.4	-3.535
26:42.4	-3.237
26:42.4	-3.311
26:42.4	-3.513
26:42.4	-3.218
26:42.5	-3.049
26:42.5	-3.037
26:42.5	-3.064
26:42.5	-3.359
26:42.5	-2.937
26:42.5	-2.522
26:42.5	-2.769
26:42.5	-3.137
26:42.5	-3.069
26:42.5	-2.461
26:42.5	-2.383
26:42.6	-2.537
26:42.6	-2.825
26:42.6	-2.5
26:42.6	-2.559
26:42.6	-2.305
26:42.6	-2.217
26:42.6	-2.908
26:42.6	-2.546
26:42.6	-2.275
26:42.6	-2.024
26:42.6	-2.468
26:42.7	-2.69
26:42.7	-2.393
26:42.7	-1.89
26:42.7	-2.007
26:42.7	-1.995
26:42.7	-2.041
26:42.7	-2.109
26:42.7	-1.736
26:42.7	-1.677
26:42.7	-1.641
26:42.7	-1.738
26:42.8	-1.748
26:42.8	-1.438
26:42.8	-1.187
26:42.8	-1.685
26:42.8	-1.687
26:42.8	-1.423
26:42.8	-1.743
26:42.8	-1.746
26:42.8	-1.626
26:42.8	-1.489
26:42.8	-1.528
26:42.9	-1.66
26:42.9	-1.328
26:42.9	-1.289
26:42.9	-1.841
26:42.9	-1.526
26:42.9	-1.152
26:42.9	-1.174
26:42.9	-1.772
26:42.9	-1.562
26:42.9	-1.16
26:42.9	-1.177
26:43.0	-1.475
26:43.0	-1.289
26:43.0	-1.177
26:43.0	-1.445
26:43.0	-1.089
26:43.0	-1.169
26:43.0	-1.016
26:43.0	-1.191
26:43.0	-1.082
26:43.0	-0.979
26:43.1	-0.994
26:43.1	-1.062
26:43.1	-0.996
26:43.1	-0.967
26:43.1	-0.979
26:43.1	-0.981
26:43.1	-0.994
26:43.1	-1.011
26:43.1	-0.967
26:43.1	-0.972
26:43.1	-1.025
26:43.2	-1.003
26:43.2	-0.967
26:43.2	-1.03
26:43.2	-1.323
26:43.2	-1.143
26:43.2	-0.986
26:43.2	-1.157
26:43.2	-1.519
26:43.2	-1.384
26:43.2	-1.104
26:43.2	-1.379
26:43.3	-1.631
26:43.3	-1.626
26:43.3	-1.614
26:43.3	-1.685
26:43.3	-1.753
26:43.3	-1.716
26:43.3	-2.187
26:43.3	-2.197
26:43.3	-1.665
26:43.3	-1.851
26:43.3	-2.317
26:43.4	-1.87
26:43.4	-2.019
26:43.4	-1.606
26:43.4	-2.197
26:43.4	-2.39
26:43.4	-2.461
26:43.4	-2.458
26:43.4	-2.664
26:43.4	-2.478
26:43.4	-2.808
26:43.5	-3.474
26:43.5	-3.291
26:43.5	-2.981
26:43.5	-2.668
26:43.5	-3.228
26:43.5	-3.389
26:43.5	-2.9
26:43.5	-2.661
26:43.5	-3.147
26:43.5	-3.164
26:43.5	-2.803
26:43.6	-3.242
26:43.6	-3.047
26:43.6	-3.291
26:43.6	-3.23
26:43.6	-3.323
26:43.6	-3.647
26:43.6	-3.503
26:43.6	-3.198
26:43.6	-3.64
26:43.6	-3.743
26:43.6	-3.494
26:43.6	-3.364
26:43.7	-3.594
26:43.7	-3.721
26:43.7	-3.696
26:43.7	-3.689
26:43.7	-3.762
26:43.7	-3.538
26:43.7	-3.582
26:43.7	-3.85
26:43.7	-3.801
26:43.7	-3.699
26:43.7	-3.579
26:43.8	-3.848
26:43.8	-3.831
26:43.8	-3.784
26:43.8	-3.679
26:43.8	-3.848
26:43.8	-3.821
26:43.8	-3.853
26:43.8	-3.823
26:43.8	-3.843
26:43.8	-3.789
26:43.8	-3.821
26:43.9	-3.811
26:43.9	-3.828
26:43.9	-3.787
26:43.9	-3.831
26:43.9	-3.784
26:43.9	-3.708
26:43.9	-3.838
26:43.9	-3.845
26:43.9	-3.816
26:43.9	-3.66
26:44.0	-3.721
26:44.0	-3.777
26:44.0	-3.809
26:44.0	-3.755
26:44.0	-3.818
26:44.0	-3.838
26:44.0	-3.813
26:44.0	-3.84
26:44.0	-3.767
26:44.0	-3.811
26:44.0	-3.828
26:44.1	-3.831
26:44.1	-3.76
26:44.1	-3.787
26:44.1	-3.735
26:44.1	-3.779
26:44.1	-3.831
26:44.1	-3.738
26:44.1	-3.728
26:44.1	-3.779
26:44.1	-3.716
26:44.1	-3.618
26:44.2	-3.767
26:44.2	-3.691
26:44.2	-3.611
26:44.2	-3.743
26:44.2	-3.669
26:44.2	-3.765
26:44.2	-3.647
26:44.2	-3.447
26:44.2	-3.621
26:44.2	-3.567
26:44.2	-3.335
26:44.3	-3.232
26:44.3	-3.02
26:44.3	-3.137
26:44.3	-3.342
26:44.3	-3.025
26:44.3	-2.983
26:44.3	-3.032
26:44.3	-3.103
26:44.3	-3.328
26:44.3	-3.223
26:44.3	-2.671
26:44.4	-2.673
26:44.4	-3.101
26:44.4	-3.308
26:44.4	-2.944
26:44.4	-2.473
26:44.4	-2.31
26:44.4	-3.179
26:44.4	-2.881
26:44.4	-2.539
26:44.4	-2.725
26:44.5	-2.498
26:44.5	-2.639
26:44.5	-2.81
26:44.5	-2.668
26:44.5	-2.336
26:44.5	-2.256
26:44.5	-2.751
26:44.5	-3.02
26:44.5	-2.217
26:44.5	-2.256
26:44.5	-2.81
26:44.6	-2.708
26:44.6	-2.258
26:44.6	-1.914
26:44.6	-2.28
26:44.6	-2.673
26:44.6	-2.292
26:44.6	-1.809
26:44.6	-2.012
26:44.6	-1.98
26:44.6	-1.594
26:44.6	-1.846
26:44.7	-1.855
26:44.7	-1.75
26:44.7	-1.497
26:44.7	-1.611
26:44.7	-2.039
26:44.7	-1.714
26:44.7	-1.255
26:44.7	-1.541
26:44.7	-1.218
26:44.7	-0.964
26:44.7	-1.038
26:44.7	-0.984
26:44.8	-1.892
26:44.8	-2.798
26:44.8	-3.125
26:44.8	-2.334
26:44.8	-0.977
26:44.8	-2.109
26:44.8	-1.443
26:44.8	-0.974
26:44.8	-1.003
26:44.8	-0.986
26:44.9	-1.143
26:44.9	-1.262
26:44.9	-1.367
26:44.9	-1.45
26:44.9	-1.746
26:44.9	-1.807
26:44.9	-1.506
26:44.9	-1.15
26:44.9	-0.986
26:44.9	-1.182
26:44.9	-2.554
26:45.0	-2.769
26:45.0	-2.273
26:45.0	-1.504
26:45.0	-0.957
26:45.0	-1.426
26:45.0	-2.153
26:45.0	-1.953
26:45.0	-1.204
26:45.0	-1.042
26:45.0	-1.194
26:45.0	-1.758
26:45.1	-1.604
26:45.1	-1.821
26:45.1	-2.239
26:45.1	-1.794
26:45.1	-1.541
26:45.1	-1.677
26:45.1	-1.492
26:45.1	-1.519
26:45.1	-1.055
26:45.1	-0.964
26:45.1	-1.001
26:45.2	-1.143
26:45.2	-1.97
26:45.2	-2.915
26:45.2	-3.333
26:45.2	-3.291
26:45.2	-2.783
26:45.2	-2.952
26:45.2	-2.537
26:45.2	-1.648
26:45.2	-1.221
26:45.2	-1.953
26:45.3	-2.483
26:45.3	-2.932
26:45.3	-3.35
26:45.3	-3.508
26:45.3	-3.252
26:45.3	-3.306
26:45.3	-3.042
26:45.3	-3.169
26:45.3	-2.966
26:45.3	-2.288
26:45.3	-2.598
26:45.4	-2.051
26:45.4	-1.426
26:45.4	-1.475
26:45.4	-2.344
26:45.4	-2.5
26:45.4	-2.993
26:45.4	-3.352
26:45.4	-3.85
26:45.4	-3.85
26:45.4	-3.64
26:45.5	-3.391
26:45.5	-2.659
26:45.5	-2.239
26:45.5	-2.439
26:45.5	-2.515
26:45.5	-2.822
26:45.5	-3.066
26:45.5	-2.82
26:45.5	-3.604
26:45.5	-3.816
26:45.5	-3.345
26:45.6	-3.425
26:45.6	-3.774
26:45.6	-3.792
26:45.6	-3.779
26:45.6	-3.564
26:45.6	-3.257
26:45.6	-3.428
26:45.6	-3.435
26:45.6	-3.779
26:45.6	-3.809
26:45.6	-3.816
26:45.7	-3.728
26:45.7	-3.757
26:45.7	-3.796
26:45.7	-3.787
26:45.7	-3.713
26:45.7	-3.823
26:45.7	-3.826
26:45.7	-3.799
26:45.7	-3.86
26:45.7	-3.735
26:45.7	-3.635
26:45.8	-3.293
26:45.8	-3.237
26:45.8	-3.193
26:45.8	-3.289
26:45.8	-3.025
26:45.8	-3.162
26:45.8	-3.474
26:45.8	-3.728
26:45.8	-3.823
26:45.8	-3.831
26:45.8	-3.826
26:45.9	-3.828
26:45.9	-3.652
26:45.9	-3.167
26:45.9	-3.13
26:45.9	-2.839
26:45.9	-2.344
26:45.9	-2.832
26:45.9	-3.308
26:45.9	-2.917
26:45.9	-2.827
26:45.9	-3.022
26:46.0	-3.296
26:46.0	-2.905
26:46.0	-2.371
26:46.0	-2.842
26:46.0	-3.149
26:46.0	-2.832
26:46.0	-2.751
26:46.0	-2.739
26:46.0	-2.498
26:46.0	-2.81
26:46.0	-2.776
26:46.1	-2.82
26:46.1	-2.959
26:46.1	-2.344
26:46.1	-2.146
26:46.1	-2.187
26:46.1	-1.956
26:46.1	-1.382
26:46.1	-1.255
26:46.1	-1.316
26:46.1	-1.77
26:46.1	-1.702
26:46.2	-1.758
26:46.2	-2.341
26:46.2	-2.378
26:46.2	-2.283
26:46.2	-2.146
26:46.2	-1.912
26:46.2	-1.633
26:46.2	-1.738
26:46.2	-1.421
26:46.2	-1.211
26:46.2	-0.947
26:46.3	-0.991
26:46.3	-1.414
26:46.3	-1.113
26:46.3	-1.06
26:46.3	-1.135
26:46.3	-1.321
26:46.3	-1.45
26:46.3	-1.252
26:46.3	-0.972
26:46.3	-1.033
26:46.4	-1.047
26:46.4	-0.974
26:46.4	-0.996
26:46.4	-0.962
26:46.4	-0.964
26:46.4	-0.967
26:46.4	-1.021
26:46.4	-0.969
26:46.4	-0.969
26:46.4	-0.962
26:46.4	-1.055
26:46.5	-1.011
26:46.5	-0.972
26:46.5	-0.955
26:46.5	-0.977
26:46.5	-1.155
26:46.5	-1.16
26:46.5	-1.047
26:46.5	-0.959
26:46.5	-0.969
26:46.5	-0.964
26:46.5	-0.989
26:46.6	-0.957
26:46.6	-0.967
26:46.6	-1.069
