Time - Voltage	Amplitude - Voltage
31:58.9	-2.129
31:58.9	-2.539
31:58.9	-2.427
31:58.9	-2.156
31:59.0	-2.327
31:59.0	-1.956
31:59.0	-1.499
31:59.0	-1.492
31:59.0	-1.367
31:59.0	-1.287
31:59.0	-1.213
31:59.0	-1.599
31:59.0	-1.909
31:59.0	-1.826
31:59.0	-1.528
31:59.1	-1.841
31:59.1	-2.195
31:59.1	-2.043
31:59.1	-2.075
31:59.1	-1.775
31:59.1	-1.455
31:59.1	-1.379
31:59.1	-1.924
31:59.1	-1.941
31:59.1	-1.711
31:59.1	-1.545
31:59.2	-2.493
31:59.2	-2.942
31:59.2	-1.968
31:59.2	-1.794
31:59.2	-2.129
31:59.2	-1.948
31:59.2	-1.672
31:59.2	-1.36
31:59.2	-1.47
31:59.2	-1.843
31:59.2	-1.75
31:59.3	-2.097
31:59.3	-2.139
31:59.3	-1.562
31:59.3	-1.77
31:59.3	-2.222
31:59.3	-2.31
31:59.3	-1.758
31:59.3	-1.404
31:59.3	-1.633
31:59.3	-1.919
31:59.3	-1.428
31:59.4	-1.335
31:59.4	-1.672
31:59.4	-1.619
31:59.4	-2.007
31:59.4	-2.549
31:59.4	-2.068
31:59.4	-1.824
31:59.4	-1.865
31:59.4	-2.073
31:59.4	-1.907
31:59.5	-1.37
31:59.5	-1.414
31:59.5	-1.697
31:59.5	-1.76
31:59.5	-1.851
31:59.5	-1.614
31:59.5	-1.809
31:59.5	-2.104
31:59.5	-1.936
31:59.5	-2.114
31:59.5	-2.251
31:59.6	-1.36
31:59.6	-1.448
31:59.6	-2.014
31:59.6	-1.428
31:59.6	-1.138
31:59.6	-1.279
31:59.6	-1.885
31:59.6	-1.912
31:59.6	-1.826
31:59.6	-1.714
31:59.6	-1.689
31:59.7	-1.497
31:59.7	-1.948
31:59.7	-1.982
31:59.7	-1.699
31:59.7	-1.326
31:59.7	-1.87
31:59.7	-2.437
31:59.7	-2.224
31:59.7	-1.719
31:59.7	-2.053
31:59.7	-2.739
31:59.8	-2.483
31:59.8	-2.18
31:59.8	-1.877
31:59.8	-2.393
31:59.8	-2.083
31:59.8	-2.207
31:59.8	-2.358
31:59.8	-2.256
31:59.8	-2.278
31:59.8	-3.132
31:59.8	-3.167
31:59.9	-2.686
31:59.9	-2.646
31:59.9	-2.971
31:59.9	-3.232
31:59.9	-2.634
31:59.9	-2.441
31:59.9	-2.637
31:59.9	-2.417
31:59.9	-2.419
31:59.9	-2.622
32:00.0	-2.578
32:00.0	-2.446
32:00.0	-2.6
32:00.0	-2.93
32:00.0	-2.908
32:00.0	-2.627
32:00.0	-2.385
32:00.0	-2.617
32:00.0	-2.783
32:00.0	-2.063
32:00.0	-1.887
32:00.0	-2.061
32:00.1	-2.656
32:00.1	-2.585
32:00.1	-2.285
32:00.1	-2.478
32:00.1	-2.346
32:00.1	-2.224
32:00.1	-2.368
32:00.1	-2.332
32:00.1	-1.78
32:00.1	-1.731
32:00.1	-2.212
32:00.2	-2.107
32:00.2	-1.707
32:00.2	-1.812
32:00.2	-2.102
32:00.2	-2.061
32:00.2	-2.361
32:00.2	-2.744
32:00.2	-2.334
32:00.2	-2.38
32:00.2	-2.224
32:00.2	-2.886
32:00.3	-2.48
32:00.3	-1.86
32:00.3	-2.493
32:00.3	-3.298
32:00.3	-2.957
32:00.3	-2.456
32:00.3	-2.908
32:00.3	-3.103
32:00.3	-3.118
32:00.3	-2.791
32:00.4	-2.842
32:00.4	-2.947
32:00.4	-2.769
32:00.4	-2.81
32:00.4	-3.223
32:00.4	-3.042
32:00.4	-2.764
32:00.4	-2.815
32:00.4	-3.42
32:00.4	-3.486
32:00.4	-2.683
32:00.5	-3
32:00.5	-3.24
32:00.5	-3.198
32:00.5	-2.9
32:00.5	-2.849
32:00.5	-2.888
32:00.5	-3.118
32:00.5	-2.937
32:00.5	-3.311
32:00.5	-3.218
32:00.5	-2.839
32:00.6	-3.572
32:00.6	-3.716
32:00.6	-3.328
32:00.6	-3.071
32:00.6	-3.538
32:00.6	-3.635
32:00.6	-3.584
32:00.6	-3.057
32:00.6	-3.123
32:00.6	-3.135
32:00.6	-2.988
32:00.7	-3.11
32:00.7	-3.457
32:00.7	-3.315
32:00.7	-2.507
32:00.7	-2.947
32:00.7	-3.149
32:00.7	-3.335
32:00.7	-2.559
32:00.7	-2.573
32:00.7	-2.805
32:00.7	-2.803
32:00.8	-2.727
32:00.8	-2.646
32:00.8	-2.517
32:00.8	-2.639
32:00.8	-2.751
32:00.8	-2.617
32:00.8	-2.17
32:00.8	-2.012
32:00.8	-2.712
32:00.8	-2.488
32:00.9	-2.253
32:00.9	-2.209
32:00.9	-2.207
32:00.9	-2.59
32:00.9	-2.744
32:00.9	-2.478
32:00.9	-2.571
32:00.9	-2.512
32:00.9	-2.378
32:00.9	-2.749
32:00.9	-2.485
32:01.0	-2.356
32:01.0	-2.466
32:01.0	-2.595
32:01.0	-2.744
32:01.0	-2.529
32:01.0	-2.356
32:01.0	-2.48
32:01.0	-3.018
32:01.0	-2.893
32:01.0	-3
32:01.0	-2.854
32:01.1	-3.049
32:01.1	-3.276
32:01.1	-3.091
32:01.1	-2.778
32:01.1	-3.02
32:01.1	-3.054
32:01.1	-3.469
32:01.1	-3.381
32:01.1	-2.986
32:01.1	-3.032
32:01.1	-3.313
32:01.1	-3.386
32:01.2	-3.169
32:01.2	-2.937
32:01.2	-2.871
32:01.2	-3.093
32:01.2	-3.074
32:01.2	-3.174
32:01.2	-2.878
32:01.2	-2.764
32:01.2	-3.032
32:01.2	-3.213
32:01.2	-3.218
32:01.3	-3.081
32:01.3	-2.795
32:01.3	-2.781
32:01.3	-2.83
32:01.3	-2.864
32:01.3	-2.957
32:01.3	-2.522
32:01.3	-2.769
32:01.3	-3.108
32:01.3	-3.176
32:01.4	-2.761
32:01.4	-3.054
32:01.4	-3.21
32:01.4	-3.281
32:01.4	-3.408
32:01.4	-2.964
32:01.4	-2.773
32:01.4	-2.952
32:01.4	-3.123
32:01.4	-2.993
32:01.4	-2.415
32:01.5	-2.476
32:01.5	-2.734
32:01.5	-2.786
32:01.5	-2.827
32:01.5	-2.654
32:01.5	-2.319
32:01.5	-2.336
32:01.5	-2.786
32:01.5	-2.686
32:01.5	-2.454
32:01.5	-2.41
32:01.6	-2.776
32:01.6	-2.979
32:01.6	-2.515
32:01.6	-2.349
32:01.6	-2.361
32:01.6	-2.681
32:01.6	-2.656
32:01.6	-2.375
32:01.6	-2.092
32:01.6	-2.4
32:01.6	-2.402
32:01.7	-2.576
32:01.7	-2.336
32:01.7	-2.112
32:01.7	-2.59
32:01.7	-2.488
32:01.7	-2.642
32:01.7	-2.495
32:01.7	-2.559
32:01.7	-2.852
32:01.7	-2.954
32:01.7	-2.615
32:01.8	-2.83
32:01.8	-2.766
32:01.8	-2.625
32:01.8	-2.686
32:01.8	-2.942
32:01.8	-2.891
32:01.8	-2.793
32:01.8	-2.81
32:01.8	-3.345
32:01.8	-3.381
32:01.9	-3.013
32:01.9	-3.154
32:01.9	-3.308
32:01.9	-3.306
32:01.9	-3.157
32:01.9	-3.02
32:01.9	-3.174
32:01.9	-3.513
32:01.9	-3.362
32:01.9	-3.455
32:01.9	-3.43
32:02.0	-3.198
32:02.0	-3.655
32:02.0	-3.616
32:02.0	-3.474
32:02.0	-3.279
32:02.0	-3.35
32:02.0	-3.381
32:02.0	-3.616
32:02.0	-3.186
32:02.0	-3.225
32:02.0	-3.281
32:02.1	-3.254
32:02.1	-3.55
32:02.1	-3.437
32:02.1	-3.247
32:02.1	-2.771
32:02.1	-3.462
32:02.1	-3.389
32:02.1	-3.044
32:02.1	-2.732
32:02.1	-2.854
32:02.1	-3.457
32:02.2	-3.008
32:02.2	-2.654
32:02.2	-2.852
32:02.2	-3.071
32:02.2	-3.357
32:02.2	-3.066
32:02.2	-2.622
32:02.2	-2.898
32:02.2	-2.654
32:02.2	-2.795
32:02.2	-3.105
32:02.3	-2.893
32:02.3	-2.305
32:02.3	-2.361
32:02.3	-2.815
32:02.3	-2.913
32:02.3	-2.532
32:02.3	-2.493
32:02.3	-2.883
32:02.3	-2.424
32:02.3	-2.715
32:02.3	-2.402
32:02.4	-2.517
32:02.4	-2.317
32:02.4	-2.871
32:02.4	-2.69
32:02.4	-2.251
32:02.4	-2.021
32:02.4	-2.583
32:02.4	-2.822
32:02.4	-2.192
32:02.4	-1.909
32:02.4	-2.314
32:02.5	-2.615
32:02.5	-2.292
32:02.5	-2.407
32:02.5	-2.224
32:02.5	-2.517
32:02.5	-2.517
32:02.5	-2.605
32:02.5	-2.695
32:02.5	-2.61
32:02.5	-2.261
32:02.5	-2.339
32:02.6	-2.561
32:02.6	-2.292
32:02.6	-2.017
32:02.6	-2.319
32:02.6	-2.522
32:02.6	-2.261
32:02.6	-2.434
32:02.6	-2.229
32:02.6	-2.529
32:02.6	-2.329
32:02.6	-2.29
32:02.7	-2.615
32:02.7	-2.263
32:02.7	-2.092
32:02.7	-2.473
32:02.7	-2.808
32:02.7	-1.921
32:02.7	-1.755
32:02.7	-2.256
32:02.7	-2.947
32:02.7	-2.637
32:02.8	-2.041
32:02.8	-2.427
32:02.8	-2.576
32:02.8	-2.646
32:02.8	-2.822
32:02.8	-2.886
32:02.8	-2.749
32:02.8	-2.617
32:02.8	-2.742
32:02.8	-2.773
32:02.8	-2.542
32:02.9	-2.544
32:02.9	-2.898
32:02.9	-2.942
32:02.9	-2.104
32:02.9	-2.187
32:02.9	-2.388
32:02.9	-2.781
32:02.9	-2.329
32:02.9	-2.363
32:02.9	-2.493
32:02.9	-2.373
32:03.0	-2.5
32:03.0	-2.773
32:03.0	-2.52
32:03.0	-2.178
32:03.0	-2.554
32:03.0	-3.11
32:03.0	-2.859
32:03.0	-2.195
32:03.0	-2.471
32:03.0	-2.705
32:03.0	-2.581
32:03.1	-2.427
32:03.1	-2.717
32:03.1	-2.676
32:03.1	-2.615
32:03.1	-2.29
32:03.1	-2.961
32:03.1	-2.588
32:03.1	-2.07
32:03.1	-2.639
32:03.1	-3.064
32:03.1	-2.915
32:03.2	-2.402
32:03.2	-2.673
32:03.2	-2.854
32:03.2	-2.959
32:03.2	-2.52
32:03.2	-2.317
32:03.2	-2.302
32:03.2	-2.246
32:03.2	-2.832
32:03.2	-2.654
32:03.3	-2.378
32:03.3	-1.995
32:03.3	-2.444
32:03.3	-3.103
32:03.3	-3.037
32:03.3	-1.941
32:03.3	-2.764
32:03.3	-3.201
32:03.3	-2.932
32:03.3	-2.656
32:03.3	-2.864
32:03.4	-3.247
32:03.4	-3.149
32:03.4	-2.588
32:03.4	-2.82
32:03.4	-3.147
32:03.4	-2.278
32:03.4	-2.764
32:03.4	-3.381
32:03.4	-2.749
32:03.4	-2.085
32:03.4	-2.632
32:03.4	-2.974
32:03.5	-2.856
32:03.5	-2.336
32:03.5	-2.705
32:03.5	-2.639
32:03.5	-2.378
32:03.5	-2.783
32:03.5	-2.38
32:03.5	-2.065
32:03.5	-2.336
32:03.5	-2.791
32:03.5	-2.483
32:03.6	-2.156
32:03.6	-1.689
32:03.6	-2.31
32:03.6	-2.356
32:03.6	-1.782
32:03.6	-2.146
32:03.6	-2.109
32:03.6	-1.96
32:03.6	-2.173
32:03.6	-2.415
32:03.7	-2.686
32:03.7	-2.109
32:03.7	-1.985
32:03.7	-2.754
32:03.7	-2.61
32:03.7	-2.039
32:03.7	-2.2
32:03.7	-2.322
32:03.7	-2.607
32:03.7	-2.227
32:03.7	-2.302
32:03.8	-2.561
32:03.8	-2.712
32:03.8	-2.305
32:03.8	-2.642
32:03.8	-2.603
32:03.8	-2.102
32:03.8	-2.651
32:03.8	-2.683
32:03.8	-2.756
32:03.8	-2.288
32:03.8	-2.578
32:03.9	-3.188
32:03.9	-3.035
32:03.9	-2.407
32:03.9	-2.917
32:03.9	-2.935
32:03.9	-2.41
32:03.9	-2.417
32:03.9	-2.888
32:03.9	-3.125
32:03.9	-2.681
32:03.9	-2.896
32:04.0	-3.589
32:04.0	-3.215
32:04.0	-2.808
32:04.0	-3.381
32:04.0	-3.56
32:04.0	-3.416
32:04.0	-2.612
32:04.0	-2.612
32:04.0	-3.191
32:04.0	-3.254
32:04.0	-2.59
32:04.1	-2.498
32:04.1	-2.8
32:04.1	-2.852
32:04.1	-2.803
32:04.1	-2.456
32:04.1	-2.129
32:04.1	-2.266
32:04.1	-2.656
32:04.1	-2.437
32:04.1	-2.175
32:04.2	-2.126
32:04.2	-2.571
32:04.2	-2.424
32:04.2	-2.246
32:04.2	-1.846
32:04.2	-2.17
32:04.2	-2.317
32:04.2	-1.914
32:04.2	-2.134
32:04.2	-2.502
32:04.2	-1.931
32:04.3	-1.697
32:04.3	-2.48
32:04.3	-2.612
32:04.3	-2.375
32:04.3	-1.853
32:04.3	-2.559
32:04.3	-2.759
32:04.3	-2.373
32:04.3	-2.341
32:04.3	-2.285
32:04.3	-2
32:04.4	-2.529
32:04.4	-2.834
32:04.4	-2.578
32:04.4	-1.89
32:04.4	-1.946
32:04.4	-2.393
32:04.4	-2.979
32:04.4	-2.771
32:04.4	-3.416
32:04.4	-1.313
32:04.4	-0.947
32:04.5	-1.243
32:04.5	-1.038
32:04.5	-1.895
32:04.5	-2.161
32:04.5	-2.349
32:04.5	-2.305
32:04.5	-3.054
32:04.5	-3.501
32:04.5	-2.644
32:04.5	-3.113
32:04.5	-3.047
32:04.6	-2.756
32:04.6	-1.851
32:04.6	-2.068
32:04.6	-2.407
32:04.6	-1.685
32:04.6	-1.667
32:04.6	-1.863
32:04.6	-1.787
32:04.6	-2.104
32:04.6	-2.678
32:04.6	-2.31
32:04.7	-2.161
32:04.7	-2.717
32:04.7	-3.196
32:04.7	-3.079
32:04.7	-3.437
32:04.7	-3.142
32:04.7	-2.993
32:04.7	-3.311
32:04.7	-3.003
32:04.7	-2.546
32:04.7	-2.109
32:04.8	-2.458
32:04.8	-1.956
32:04.8	-1.67
32:04.8	-2.266
32:04.8	-1.956
32:04.8	-1.387
32:04.8	-2.637
32:04.8	-2.961
32:04.8	-2.62
32:04.8	-2.493
32:04.8	-3.613
32:04.9	-3.23
32:04.9	-2.842
32:04.9	-3.206
32:04.9	-2.805
32:04.9	-2.354
32:04.9	-2.227
32:04.9	-1.763
32:04.9	-1.638
32:04.9	-1.453
32:04.9	-1.943
32:04.9	-1.802
32:05.0	-1.306
32:05.0	-1.658
32:05.0	-2.908
32:05.0	-1.682
32:05.0	-3.152
32:05.0	-2.917
32:05.0	-2.683
32:05.0	-2.891
32:05.0	-3.45
32:05.0	-2.808
32:05.1	-2.266
32:05.1	-2.122
32:05.1	-1.997
32:05.1	-1.619
32:05.1	-2.122
32:05.1	-1.426
32:05.1	-1.353
32:05.1	-1.15
32:05.1	-2.192
32:05.1	-2.292
32:05.1	-1.24
32:05.2	-2.388
32:05.2	-2.944
32:05.2	-2.417
32:05.2	-2.6
32:05.2	-2.642
32:05.2	-2.725
32:05.2	-2.493
32:05.2	-2.517
32:05.2	-2.417
32:05.2	-1.736
32:05.2	-1.519
32:05.3	-1.902
32:05.3	-1.519
32:05.3	-1.543
32:05.3	-1.377
32:05.3	-1.304
32:05.3	-1.875
32:05.3	-2.517
32:05.3	-1.87
32:05.3	-2.534
32:05.3	-2.854
32:05.3	-2.925
32:05.4	-3.074
32:05.4	-2.974
32:05.4	-2.759
32:05.4	-2.561
32:05.4	-2.534
32:05.4	-3.052
32:05.4	-2.686
32:05.4	-1.545
32:05.4	-1.865
32:05.4	-2.48
32:05.4	-2.056
32:05.5	-2.224
32:05.5	-2.483
32:05.5	-2.537
32:05.5	-2.48
32:05.5	-3.027
32:05.5	-3.105
32:05.5	-2.598
32:05.5	-2.446
32:05.5	-3.127
32:05.5	-2.854
32:05.5	-2.51
32:05.6	-1.958
32:05.6	-1.98
32:05.6	-1.787
32:05.6	-1.982
32:05.6	-2.051
32:05.6	-1.396
32:05.6	-1.633
32:05.6	-2.17
32:05.6	-2.38
32:05.6	-2.668
32:05.7	-2.195
32:05.7	-2.014
32:05.7	-2.458
32:05.7	-3.24
32:05.7	-2.8
32:05.7	-2.341
32:05.7	-2.727
32:05.7	-3.013
32:05.7	-2.51
32:05.7	-2.134
32:05.7	-2.007
32:05.7	-2.244
32:05.8	-2.156
32:05.8	-2.219
32:05.8	-2.363
32:05.8	-2.175
32:05.8	-2.439
32:05.8	-3.081
32:05.8	-3.318
32:05.8	-3.225
32:05.8	-3.235
32:05.8	-3.286
32:05.8	-3.613
32:05.9	-3.196
32:05.9	-2.935
32:05.9	-2.891
32:05.9	-2.917
32:05.9	-2.544
32:05.9	-2.571
32:05.9	-2.639
32:05.9	-2.065
32:05.9	-2.317
32:05.9	-2.344
32:05.9	-2.725
32:06.0	-2.231
32:06.0	-2.3
32:06.0	-3.21
32:06.0	-3.098
32:06.0	-2.893
32:06.0	-3.206
32:06.0	-3.086
32:06.0	-3.169
32:06.0	-2.7
32:06.0	-2.727
32:06.1	-2.703
32:06.1	-2.561
32:06.1	-2.327
32:06.1	-2.681
32:06.1	-2.415
32:06.1	-2.354
32:06.1	-2.603
32:06.1	-2.739
32:06.1	-3.069
32:06.1	-3.035
32:06.1	-2.981
32:06.2	-3.186
32:06.2	-3.506
32:06.2	-3.437
32:06.2	-3.55
32:06.2	-3.542
32:06.2	-3.325
32:06.2	-3.508
32:06.2	-3.445
32:06.2	-3.091
32:06.2	-2.783
32:06.2	-3.04
32:06.3	-3.125
32:06.3	-2.898
32:06.3	-2.559
32:06.3	-3.037
32:06.3	-3.179
32:06.3	-3.35
32:06.3	-3.333
32:06.3	-3.379
32:06.3	-3.159
32:06.3	-3.352
32:06.3	-3.501
32:06.4	-3.459
32:06.4	-3.215
32:06.4	-3.237
32:06.4	-3.174
32:06.4	-3.345
32:06.4	-3.22
32:06.4	-2.798
32:06.4	-2.859
32:06.4	-3.242
32:06.4	-3.328
32:06.4	-3.027
32:06.5	-3.213
32:06.5	-3.445
32:06.5	-3.608
32:06.5	-3.601
32:06.5	-3.682
32:06.5	-3.555
32:06.5	-3.079
32:06.5	-3.621
32:06.5	-3.369
32:06.5	-2.683
32:06.6	-2.661
32:06.6	-2.896
32:06.6	-2.847
32:06.6	-2.996
32:06.6	-2.417
32:06.6	-2.451
32:06.6	-2.681
32:06.6	-2.844
32:06.6	-2.615
32:06.6	-2.722
32:06.6	-2.922
32:06.7	-2.549
32:06.7	-3.115
32:06.7	-3.22
32:06.7	-3.469
32:06.7	-2.92
32:06.7	-2.939
32:06.7	-3.455
32:06.7	-3.11
32:06.7	-2.8
32:06.7	-2.634
32:06.7	-2.688
32:06.8	-2.8
32:06.8	-2.656
32:06.8	-2.295
32:06.8	-2.683
32:06.8	-2.776
32:06.8	-3.162
32:06.8	-3.125
32:06.8	-2.832
32:06.8	-2.91
32:06.8	-3.159
32:06.8	-3.196
32:06.8	-2.891
32:06.9	-2.798
32:06.9	-2.766
32:06.9	-2.739
32:06.9	-2.656
32:06.9	-2.554
32:06.9	-2.295
32:06.9	-2.112
32:06.9	-2.349
