Time - Voltage	Amplitude - Voltage
47:15.4	-2.488
47:15.4	-3.062
47:15.4	-2.703
47:15.5	-2.253
47:15.5	-2.495
47:15.5	-2.891
47:15.5	-3.018
47:15.5	-2.842
47:15.5	-2.444
47:15.5	-2.542
47:15.5	-2.551
47:15.5	-2.886
47:15.5	-3.057
47:15.5	-2.803
47:15.6	-2.512
47:15.6	-2.847
47:15.6	-2.842
47:15.6	-2.808
47:15.6	-2.793
47:15.6	-2.979
47:15.6	-2.969
47:15.6	-3.008
47:15.6	-2.781
47:15.6	-2.932
47:15.7	-2.568
47:15.7	-2.341
47:15.7	-3.025
47:15.7	-2.888
47:15.7	-2.747
47:15.7	-2.356
47:15.7	-2.881
47:15.7	-3.059
47:15.7	-2.949
47:15.7	-2.324
47:15.7	-2.82
47:15.8	-2.935
47:15.8	-2.839
47:15.8	-3.096
47:15.8	-2.771
47:15.8	-2.632
47:15.8	-2.646
47:15.8	-3.02
47:15.8	-3.276
47:15.8	-2.92
47:15.8	-2.563
47:15.8	-2.852
47:15.9	-2.937
47:15.9	-2.832
47:15.9	-2.827
47:15.9	-2.524
47:15.9	-2.6
47:15.9	-2.571
47:15.9	-2.676
47:15.9	-2.668
47:15.9	-2.275
47:15.9	-2.361
47:15.9	-3.135
47:16.0	-2.996
47:16.0	-2.51
47:16.0	-2.383
47:16.0	-3.123
47:16.0	-3.333
47:16.0	-2.869
47:16.0	-2.61
47:16.0	-2.959
47:16.0	-3.008
47:16.0	-2.932
47:16.0	-3.528
47:16.1	-3.154
47:16.1	-2.778
47:16.1	-2.939
47:16.1	-3.14
47:16.1	-3.186
47:16.1	-2.559
47:16.1	-2.673
47:16.1	-3.271
47:16.1	-3.105
47:16.1	-2.81
47:16.1	-3.003
47:16.2	-3.054
47:16.2	-3.149
47:16.2	-3.093
47:16.2	-3.062
47:16.2	-3.103
47:16.2	-3.083
47:16.2	-2.844
47:16.2	-3.11
47:16.2	-3.296
47:16.2	-2.744
47:16.3	-2.546
47:16.3	-3.013
47:16.3	-3.184
47:16.3	-2.925
47:16.3	-2.397
47:16.3	-2.598
47:16.3	-2.93
47:16.3	-2.881
47:16.3	-2.708
47:16.3	-2.734
47:16.3	-2.812
47:16.3	-3.003
47:16.4	-2.852
47:16.4	-2.715
47:16.4	-2.249
47:16.4	-2.571
47:16.4	-2.896
47:16.4	-2.832
47:16.4	-2.681
47:16.4	-2.5
47:16.4	-2.178
47:16.4	-2.354
47:16.4	-2.429
47:16.5	-2.319
47:16.5	-2.095
47:16.5	-1.985
47:16.5	-2.629
47:16.5	-2.805
47:16.5	-2.183
47:16.5	-2.007
47:16.5	-2.268
47:16.5	-2.546
47:16.5	-2.524
47:16.5	-2.117
47:16.6	-1.875
47:16.6	-2.52
47:16.6	-2.217
47:16.6	-1.726
47:16.6	-1.941
47:16.6	-1.697
47:16.6	-2.07
47:16.6	-2.227
47:16.6	-2.2
47:16.6	-1.921
47:16.7	-1.697
47:16.7	-2.053
47:16.7	-2.849
47:16.7	-2.097
47:16.7	-1.887
47:16.7	-2.192
47:16.7	-1.968
47:16.7	-2.324
47:16.7	-2.014
47:16.7	-2.102
47:16.7	-2.102
47:16.8	-1.768
47:16.8	-2.141
47:16.8	-2.363
47:16.8	-1.714
47:16.8	-1.843
47:16.8	-2.258
47:16.8	-2.336
47:16.8	-1.533
47:16.8	-1.611
47:16.8	-1.887
47:16.8	-2.107
47:16.9	-1.775
47:16.9	-1.482
47:16.9	-1.794
47:16.9	-1.567
47:16.9	-1.597
47:16.9	-1.633
47:16.9	-1.833
47:16.9	-2.019
47:16.9	-1.86
47:16.9	-1.604
47:16.9	-2.104
47:17.0	-2.153
47:17.0	-1.516
47:17.0	-2.007
47:17.0	-2.222
47:17.0	-1.951
47:17.0	-1.99
47:17.0	-1.865
47:17.0	-2.139
47:17.0	-2.38
47:17.0	-2.104
47:17.0	-1.814
47:17.1	-1.646
47:17.1	-1.755
47:17.1	-2.354
47:17.1	-2.356
47:17.1	-1.748
47:17.1	-1.885
47:17.1	-2.231
47:17.1	-2.061
47:17.1	-1.912
47:17.1	-1.87
47:17.2	-2.104
47:17.2	-2.366
47:17.2	-2.456
47:17.2	-2.268
47:17.2	-2.158
47:17.2	-2.07
47:17.2	-2.258
47:17.2	-2.593
47:17.2	-2.317
47:17.2	-2.087
47:17.2	-2.09
47:17.3	-2.209
47:17.3	-2.009
47:17.3	-1.965
47:17.3	-1.714
47:17.3	-2.239
47:17.3	-2.395
47:17.3	-1.882
47:17.3	-1.858
47:17.3	-2.073
47:17.3	-2.332
47:17.3	-2.285
47:17.4	-2.727
47:17.4	-2.17
47:17.4	-2.192
47:17.4	-2.102
47:17.4	-2.498
47:17.4	-2.507
47:17.4	-1.707
47:17.4	-1.719
47:17.4	-2.273
47:17.4	-2.148
47:17.4	-2.031
47:17.4	-1.699
47:17.5	-1.765
47:17.5	-2.063
47:17.5	-1.831
47:17.5	-1.816
47:17.5	-1.763
47:17.5	-1.704
47:17.5	-1.865
47:17.5	-2.197
47:17.5	-2.075
47:17.5	-1.848
47:17.6	-1.86
47:17.6	-2.051
47:17.6	-2.07
47:17.6	-1.79
47:17.6	-1.746
47:17.6	-1.829
47:17.6	-1.733
47:17.6	-1.885
47:17.6	-2.046
47:17.6	-1.819
47:17.6	-1.562
47:17.7	-1.736
47:17.7	-2.119
47:17.7	-2.305
47:17.7	-1.77
47:17.7	-1.521
47:17.7	-1.948
47:17.7	-2.258
47:17.7	-1.97
47:17.7	-1.985
47:17.7	-2.043
47:17.7	-2.266
47:17.8	-2.317
47:17.8	-1.843
47:17.8	-1.96
47:17.8	-1.897
47:17.8	-1.741
47:17.8	-2.039
47:17.8	-1.975
47:17.8	-1.714
47:17.8	-2.219
47:17.8	-2.395
47:17.8	-2.351
47:17.9	-2.073
47:17.9	-1.934
47:17.9	-2.144
47:17.9	-2.241
47:17.9	-2.3
47:17.9	-2.175
47:17.9	-1.97
47:17.9	-1.531
47:17.9	-2.024
47:17.9	-2.214
47:17.9	-1.658
47:18.0	-1.682
47:18.0	-1.909
47:18.0	-1.785
47:18.0	-1.565
47:18.0	-1.785
47:18.0	-1.597
47:18.0	-2.107
47:18.0	-1.863
47:18.0	-1.987
47:18.0	-2.258
47:18.1	-1.89
47:18.1	-1.985
47:18.1	-2.148
47:18.1	-2.373
47:18.1	-1.841
47:18.1	-1.943
47:18.1	-2.014
47:18.1	-2.561
47:18.1	-2.148
47:18.1	-1.904
47:18.1	-2.109
47:18.2	-2.202
47:18.2	-2.405
47:18.2	-2.185
47:18.2	-2.244
47:18.2	-2.18
47:18.2	-2.156
47:18.2	-2.356
47:18.2	-2.749
47:18.2	-2.28
47:18.2	-1.875
47:18.2	-2.068
47:18.3	-2.786
47:18.3	-2.646
47:18.3	-1.982
47:18.3	-1.929
47:18.3	-2.38
47:18.3	-2.581
47:18.3	-2.449
47:18.3	-2.253
47:18.3	-2.014
47:18.3	-2.161
47:18.3	-2.41
47:18.4	-2.529
47:18.4	-2.375
47:18.4	-2.222
47:18.4	-2.285
47:18.4	-2.8
47:18.4	-2.881
47:18.4	-2.007
47:18.4	-2.1
47:18.4	-2.314
47:18.4	-2.341
47:18.4	-1.863
47:18.5	-2.019
47:18.5	-1.846
47:18.5	-2.327
47:18.5	-1.86
47:18.5	-1.799
47:18.5	-1.76
47:18.5	-1.45
47:18.5	-1.743
47:18.5	-1.943
47:18.5	-1.777
47:18.6	-1.392
47:18.6	-1.511
47:18.6	-1.528
47:18.6	-1.562
47:18.6	-1.455
47:18.6	-1.553
47:18.6	-1.667
47:18.6	-1.846
47:18.6	-1.951
47:18.6	-2.031
47:18.6	-2.083
47:18.6	-1.948
47:18.7	-1.997
47:18.7	-2.048
47:18.7	-1.96
47:18.7	-1.733
47:18.7	-1.982
47:18.7	-2.527
47:18.7	-2.432
47:18.7	-2.275
47:18.7	-2.161
47:18.7	-2.517
47:18.7	-2.346
47:18.8	-2.512
47:18.8	-2.678
47:18.8	-2.319
47:18.8	-2.112
47:18.8	-2.9
47:18.8	-3.049
47:18.8	-2.766
47:18.8	-2.71
47:18.8	-2.739
47:18.8	-3.259
47:18.8	-3.049
47:18.9	-2.722
47:18.9	-2.5
47:18.9	-2.815
47:18.9	-2.805
47:18.9	-2.766
47:18.9	-2.878
47:18.9	-2.502
47:18.9	-2.795
47:18.9	-2.803
47:18.9	-2.957
47:18.9	-2.588
47:19.0	-2.322
47:19.0	-2.971
47:19.0	-3.398
47:19.0	-2.864
47:19.0	-2.224
47:19.0	-3.013
47:19.0	-3.271
47:19.0	-3.259
47:19.0	-2.625
47:19.0	-2.771
47:19.1	-3.181
47:19.1	-3.416
47:19.1	-3.352
47:19.1	-3.303
47:19.1	-3.145
47:19.1	-3.027
47:19.1	-3.303
47:19.1	-3.486
47:19.1	-3.203
47:19.1	-3.101
47:19.1	-3.428
47:19.2	-3.523
47:19.2	-3.547
47:19.2	-3.359
47:19.2	-3.511
47:19.2	-3.506
47:19.2	-3.66
47:19.2	-3.555
47:19.2	-3.633
47:19.2	-3.599
47:19.2	-3.335
47:19.2	-3.611
47:19.3	-3.669
47:19.3	-3.557
47:19.3	-3.228
47:19.3	-3.628
47:19.3	-3.684
47:19.3	-3.657
47:19.3	-3.318
47:19.3	-3.477
47:19.3	-3.474
47:19.3	-3.398
47:19.3	-3.633
47:19.4	-3.521
47:19.4	-3.274
47:19.4	-3.049
47:19.4	-3.215
47:19.4	-3.247
47:19.4	-2.954
47:19.4	-2.756
47:19.4	-3.352
47:19.4	-3.35
47:19.4	-3.081
47:19.4	-3.057
47:19.5	-2.82
47:19.5	-3.044
47:19.5	-3.076
47:19.5	-3.037
47:19.5	-2.847
47:19.5	-2.727
47:19.5	-2.969
47:19.5	-3.477
47:19.5	-3.074
47:19.5	-2.5
47:19.6	-2.566
47:19.6	-2.805
47:19.6	-3.037
47:19.6	-2.446
47:19.6	-2.312
47:19.6	-2.644
47:19.6	-2.603
47:19.6	-2.427
47:19.6	-2.703
47:19.6	-2.407
47:19.6	-2.168
47:19.7	-2.654
47:19.7	-2.859
47:19.7	-2.747
47:19.7	-2.107
47:19.7	-1.97
47:19.7	-2.69
47:19.7	-2.791
47:19.7	-1.831
47:19.7	-2.473
47:19.7	-2.832
47:19.7	-2.62
47:19.7	-2.686
47:19.8	-2.517
47:19.8	-2.842
47:19.8	-2.837
47:19.8	-2.671
47:19.8	-2.886
47:19.8	-2.678
47:19.8	-2.324
47:19.8	-2.607
47:19.8	-3.103
47:19.8	-2.913
47:19.8	-2.537
47:19.9	-2.815
47:19.9	-3.098
47:19.9	-3.086
47:19.9	-2.795
47:19.9	-3.003
47:19.9	-2.876
47:19.9	-2.471
47:19.9	-2.646
47:19.9	-2.646
47:19.9	-2.844
47:20.0	-2.515
47:20.0	-2.646
47:20.0	-3.062
47:20.0	-2.896
47:20.0	-2.549
47:20.0	-2.581
47:20.0	-2.612
47:20.0	-2.627
47:20.0	-2.627
47:20.0	-2.766
47:20.0	-2.332
47:20.1	-1.88
47:20.1	-2.332
47:20.1	-2.861
47:20.1	-2.534
47:20.1	-2.156
47:20.1	-2.297
