Time - Voltage	Amplitude - Voltage
11:47.1	-2.976
11:47.1	-2.026
11:47.1	-3.281
11:47.1	-3.342
11:47.2	-3.452
11:47.2	-3.85
11:47.2	-3.748
11:47.2	-2.053
11:47.2	-2.551
11:47.2	-2.061
11:47.3	-3.289
11:47.3	-3.457
11:47.3	-3.289
11:47.3	-3.55
11:47.3	-2.527
11:47.3	-2.341
11:47.4	-2.749
11:47.4	-3.176
11:47.4	-3.01
11:47.4	-3.181
11:47.4	-1.521
11:47.5	-3.049
11:47.5	-3.416
11:47.5	-3.721
11:47.5	-3.784
08:41.3	-1.624
08:41.3	-1.57
08:41.4	-2.415
08:41.4	-1.777
08:41.4	-2.522
08:41.4	-1.765
08:41.4	-1.985
08:41.5	-2.229
08:41.5	-1.887
08:41.5	-2.825
08:41.5	-2.781
08:41.5	-2.207
08:41.5	-2.542
08:41.6	-1.731
08:41.6	-1.514
08:41.6	-2.271
08:41.6	-1.855
08:41.6	-3.03
08:41.7	-1.963
08:41.7	-1.741
08:41.7	-2.515
08:41.7	-2.09
08:41.7	-1.633
08:41.7	-2.512
08:41.8	-2.275
08:41.8	-3.071
08:41.8	-2.363
08:41.8	-1.75
08:41.8	-2.175
08:41.9	-2.019
08:41.9	-1.904
08:41.9	-2.129
08:41.9	-2.205
08:41.9	-2.671
08:41.9	-2.336
08:42.0	-1.982
08:42.0	-1.98
08:42.0	-1.958
08:42.0	-2.476
08:42.0	-2.122
08:42.0	-2.058
08:42.1	-2.407
08:42.1	-2.192
08:42.1	-1.907
08:42.1	-1.768
08:42.1	-1.553
08:42.2	-2.1
08:42.2	-1.66
08:42.2	-1.948
08:42.2	-2.053
08:42.2	-1.797
08:42.2	-2.366
08:42.3	-1.782
08:42.3	-1.848
08:42.3	-1.56
08:42.3	-1.865
08:42.3	-2.295
08:42.4	-2.249
08:42.4	-1.816
08:42.4	-1.655
08:42.4	-1.863
08:42.4	-1.958
08:42.4	-1.76
08:42.5	-1.748
08:42.5	-2.112
08:42.5	-2.2
08:42.5	-2.439
08:42.5	-1.575
08:42.6	-1.155
08:42.6	-1.599
08:42.6	-1.277
08:42.6	-1.077
08:42.6	-2.004
08:42.6	-2.314
08:42.7	-2.322
08:42.7	-1.189
08:42.7	-1.455
08:42.7	-2.278
08:42.7	-2.153
08:42.8	-2.368
08:42.8	-2.637
08:42.8	-2.024
08:42.8	-2.363
08:42.8	-1.68
08:42.9	-1.394
08:42.9	-2.439
08:42.9	-1.936
08:42.9	-2.717
08:42.9	-1.396
08:43.0	-1.267
08:43.0	-2.175
08:43.0	-1.396
08:43.0	-1.292
08:43.0	-2.261
08:43.0	-1.621
08:43.1	-2.19
08:43.1	-1.377
08:43.1	-1.135
08:43.1	-1.616
08:43.1	-1.277
08:43.1	-1.257
08:43.2	-1.726
08:43.2	-1.313
08:43.2	-1.812
08:43.2	-1.162
08:43.2	-1.06
08:43.3	-1.487
08:43.3	-1.191
08:43.3	-1.877
08:43.3	-1.155
08:43.3	-1.335
08:43.3	-1.794
08:43.4	-1.458
08:43.4	-1.375
08:43.4	-1.626
08:43.4	-1.375
08:43.4	-1.575
08:43.5	-1.667
08:43.5	-1.304
08:43.5	-1.338
08:43.5	-1.475
08:43.5	-1.46
08:43.5	-1.135
08:43.6	-1.118
08:43.6	-1.497
08:43.6	-1.318
08:43.6	-1.775
08:43.6	-1.135
08:43.7	-0.95
08:43.7	-1.24
08:43.7	-1.079
08:43.7	-1.125
08:43.7	-1.296
08:43.7	-1.492
08:43.8	-1.716
08:43.8	-1.226
08:43.8	-1.123
08:43.8	-1.287
08:43.8	-1.387
08:43.9	-1.445
08:43.9	-1.201
08:43.9	-1.399
08:43.9	-1.665
08:43.9	-1.204
08:43.9	-1.16
08:44.0	-1.26
08:44.0	-1.333
08:44.0	-2.002
08:44.0	-1.567
08:44.0	-1.692
08:44.0	-2.676
08:44.1	-1.201
08:44.1	-1.458
08:44.1	-1.45
08:44.1	-1.709
08:44.1	-2.764
08:44.2	-1.714
08:44.2	-2.065
08:44.2	-1.636
08:44.2	-1.885
08:44.2	-1.753
08:44.2	-2.424
08:44.3	-1.956
08:44.3	-2.854
08:44.3	-1.555
08:44.3	-1.75
08:44.3	-1.663
08:44.4	-1.516
08:44.4	-2.759
08:44.4	-1.482
08:44.4	-1.411
08:44.4	-2.527
08:44.4	-1.587
08:44.5	-1.509
08:44.5	-2.417
08:44.5	-1.689
08:44.5	-2.837
08:44.5	-2.17
08:44.6	-2.292
08:44.6	-2.468
08:44.6	-2.756
08:44.6	-1.685
08:44.6	-2.8
08:44.6	-1.855
08:44.7	-2.917
08:44.7	-1.96
08:44.7	-1.353
08:44.7	-1.892
08:44.7	-1.072
08:44.8	-2.698
08:44.8	-1.934
08:44.8	-2.002
08:44.8	-2.419
08:44.8	-2.664
08:44.9	-1.858
08:44.9	-2.236
08:44.9	-2.002
08:44.9	-3.04
08:44.9	-3.076
08:45.0	-2.229
08:45.0	-2.874
08:45.0	-2.988
08:45.0	-2.307
08:45.0	-1.958
08:45.0	-2.212
08:45.1	-2.356
08:45.1	-2.776
08:45.1	-2.38
08:45.1	-2.131
08:45.1	-1.89
08:45.1	-2.632
08:45.2	-1.616
08:45.2	-2.234
08:45.2	-2.561
08:45.2	-2.708
08:45.2	-2.764
08:45.3	-1.799
08:45.3	-1.675
08:45.3	-1.804
08:45.3	-2.439
08:45.3	-1.809
08:45.3	-2.29
08:45.4	-2.578
08:45.4	-3.074
08:45.4	-2.036
08:45.4	-2.058
08:45.4	-2.095
08:45.5	-2.62
08:45.5	-3.167
08:45.5	-2.31
08:45.5	-2.283
08:45.5	-3.176
08:45.5	-1.917
08:45.6	-1.926
08:45.6	-2.234
08:45.6	-2.141
08:45.6	-3.271
08:45.6	-2.742
08:45.7	-2.307
08:45.7	-2.014
08:45.7	-2.41
08:45.7	-2.175
08:45.7	-2.185
08:45.7	-2.473
08:45.8	-3.074
08:45.8	-2.522
08:45.8	-2.346
08:45.8	-2.241
08:45.8	-2.036
08:45.9	-2.817
08:45.9	-2.251
08:45.9	-2.061
08:45.9	-2.991
08:45.9	-2.695
08:45.9	-3.01
08:46.0	-2.573
08:46.0	-2.546
08:46.0	-3.03
08:46.0	-2.842
08:46.0	-3.22
08:46.0	-3.21
08:46.1	-2.905
08:46.1	-3.157
08:46.1	-2.566
08:46.1	-2.124
08:46.1	-2.917
08:46.2	-2.546
08:46.2	-3.308
08:46.2	-2.512
08:46.2	-2.429
08:46.2	-3.35
08:46.2	-2.622
08:46.3	-2.156
08:46.3	-2.666
08:46.3	-2.534
08:46.3	-3.181
08:46.3	-2.234
08:46.4	-1.965
08:46.4	-2.161
08:46.4	-2.029
08:46.4	-1.824
08:46.4	-2.739
08:46.4	-2.756
08:46.5	-2.771
08:46.5	-2.451
08:46.5	-1.704
08:46.5	-2.703
08:46.5	-2.505
08:46.6	-3.208
08:46.6	-2.673
08:46.6	-2.903
08:46.6	-2.603
08:46.6	-2.358
08:46.6	-2.258
08:46.7	-3.098
08:46.7	-3.135
08:46.7	-3.01
08:46.7	-3.22
08:46.7	-2.366
08:46.8	-3
08:46.8	-2.747
08:46.8	-2.502
08:46.8	-2.849
08:46.8	-2.637
08:46.9	-2.249
08:46.9	-2.383
08:46.9	-1.812
08:46.9	-2.119
08:46.9	-2.131
08:47.0	-2.246
08:47.0	-1.992
08:47.0	-1.946
08:47.0	-2.368
08:47.0	-2.285
08:47.0	-2.38
08:47.1	-1.88
08:47.1	-2.053
08:47.1	-2.322
08:47.1	-2.568
08:47.1	-2.07
08:47.1	-2.588
08:47.2	-2.004
08:47.2	-2.163
08:47.2	-1.484
08:47.2	-1.414
08:47.2	-2.065
08:47.3	-1.584
08:47.3	-1.985
08:47.3	-1.321
08:47.3	-1.467
08:47.3	-2.229
08:47.3	-1.267
08:47.4	-1.108
08:47.4	-2.444
08:47.4	-1.787
08:47.4	-2.576
08:47.4	-1.506
08:47.5	-1.433
08:47.5	-2.212
08:47.5	-2.112
08:47.5	-1.621
08:47.5	-2.754
08:47.5	-2.19
08:47.6	-2.571
08:47.6	-2.117
08:47.6	-1.489
08:47.6	-2.332
08:47.6	-2.036
08:47.7	-2.961
08:47.7	-1.831
08:47.7	-2.122
08:47.7	-2.434
08:47.7	-1.721
08:47.7	-1.235
08:47.8	-1.816
08:47.8	-1.846
08:47.8	-2.314
08:47.8	-2.007
08:47.8	-1.152
08:47.9	-2.068
08:47.9	-1.917
08:47.9	-1.46
08:47.9	-1.907
08:47.9	-2.09
08:47.9	-2.607
08:48.0	-2.119
08:48.0	-1.519
08:48.0	-1.804
08:48.0	-1.738
08:48.0	-2.581
08:48.0	-1.726
08:48.1	-2.148
08:48.1	-2.427
08:48.1	-2.043
08:48.1	-2.102
08:48.1	-2.107
08:48.2	-2.048
08:48.2	-2.388
08:48.2	-2.322
08:48.2	-2.187
08:48.2	-2.617
08:48.2	-2.166
08:48.3	-2.664
08:48.3	-2.388
08:48.3	-2.102
08:48.3	-2.363
08:48.3	-1.797
08:48.4	-2.458
08:48.4	-1.985
08:48.4	-1.79
08:48.4	-2.625
08:48.4	-1.726
08:48.5	-1.636
08:48.5	-1.943
08:48.5	-1.55
08:48.5	-2.209
08:48.5	-1.609
08:48.6	-1.819
08:48.6	-1.35
08:48.6	-1.292
08:48.6	-1.58
08:48.6	-1.306
08:48.6	-1.199
08:48.7	-1.858
08:48.7	-1.387
08:48.7	-1.509
08:48.7	-0.937
08:48.7	-0.928
08:48.8	-1.489
08:48.8	-1.189
08:48.8	-0.925
08:48.8	-1.792
08:48.8	-1.189
08:48.8	-1.296
08:48.9	-0.901
08:48.9	-0.881
08:48.9	-1.584
08:48.9	-1.174
08:48.9	-1.338
08:49.0	-0.952
08:49.0	-1.086
08:49.0	-0.918
08:49.0	-0.964
08:49.0	-0.945
08:49.0	-1.829
08:49.1	-1.199
08:49.1	-1.16
08:49.1	-0.964
08:49.1	-0.925
08:49.1	-1.885
08:49.1	-1.436
08:49.2	-1.174
08:49.2	-1.689
08:49.2	-1.006
08:49.2	-0.911
08:49.2	-1.057
08:49.3	-0.996
08:49.3	-1.736
08:49.3	-1.025
08:49.3	-0.94
08:49.3	-1.541
08:49.3	-1.084
08:49.4	-0.894
08:49.4	-1.111
08:49.4	-1.038
08:49.4	-1.838
08:49.4	-1.23
08:49.5	-1.177
08:49.5	-1.36
08:49.5	-0.999
08:49.5	-1.152
08:49.5	-1.77
08:49.5	-1.123
08:49.6	-2.144
08:49.6	-1.555
08:49.6	-1.433
08:49.6	-1.66
08:49.6	-1.072
08:49.7	-1.843
08:49.7	-1.27
08:49.7	-1.089
08:49.7	-1.292
08:49.7	-1.265
08:49.7	-1.111
08:49.8	-1.221
08:49.8	-0.916
08:49.8	-1.016
08:49.8	-1.143
08:49.8	-1.387
08:49.9	-1.462
08:49.9	-1.313
08:49.9	-1.506
08:49.9	-1.067
08:49.9	-0.94
08:49.9	-0.889
08:50.0	-0.986
08:50.0	-1.309
08:50.0	-1.143
08:50.0	-0.906
08:50.0	-0.852
08:50.0	-0.884
08:50.1	-0.872
08:50.1	-0.859
08:50.1	-1.016
08:50.1	-1.36
08:50.1	-1.023
08:50.2	-0.952
08:50.2	-0.876
08:50.2	-0.876
08:50.2	-1.292
08:50.2	-0.991
08:50.2	-0.952
08:50.3	-1.34
08:50.3	-0.928
08:50.3	-0.857
08:50.3	-0.859
08:50.3	-0.972
08:50.4	-1.304
08:50.4	-1.094
08:50.4	-0.886
08:50.4	-1.123
08:50.4	-0.903
08:50.4	-0.92
08:50.5	-1.138
08:50.5	-1.35
08:50.5	-1.274
08:50.5	-0.874
08:50.5	-0.862
08:50.6	-1.072
08:50.6	-1.279
08:50.6	-0.994
08:50.6	-1.438
08:50.6	-1.14
08:50.6	-0.94
08:50.7	-0.867
08:50.7	-0.857
08:50.7	-1.25
08:50.7	-1.113
08:50.7	-0.872
08:50.8	-0.857
08:50.8	-0.869
08:50.8	-0.925
08:50.8	-0.862
08:50.8	-0.864
08:50.9	-0.955
08:50.9	-0.864
08:50.9	-0.942
08:50.9	-0.872
08:50.9	-0.894
08:51.0	-0.874
08:51.0	-0.876
08:51.0	-0.974
08:51.0	-0.913
08:51.0	-0.862
08:51.0	-1.064
08:51.1	-0.869
08:51.1	-0.867
08:51.1	-0.879
08:51.1	-0.901
08:51.1	-0.928
08:51.1	-0.876
08:51.2	-0.908
08:51.2	-0.862
08:51.2	-0.867
08:51.2	-0.898
08:51.2	-0.859
08:51.3	-1.204
08:51.3	-0.864
08:51.3	-0.872
08:51.3	-0.911
08:51.3	-0.867
08:51.3	-0.864
08:51.4	-0.93
08:51.4	-0.913
08:51.4	-1.143
08:51.4	-0.869
08:51.4	-0.901
08:51.5	-0.891
08:51.5	-0.894
08:51.5	-1.272
08:51.5	-0.913
08:51.5	-0.974
08:51.5	-1.196
08:51.6	-0.876
08:51.6	-0.869
08:51.6	-0.928
08:51.6	-0.918
08:51.6	-1.125
08:51.7	-0.876
08:51.7	-0.908
08:51.7	-0.867
08:51.7	-0.884
08:51.7	-0.864
08:51.7	-0.857
08:51.8	-0.869
08:51.8	-0.872
08:51.8	-0.862
08:51.8	-0.859
08:51.8	-0.886
08:51.9	-0.911
08:51.9	-0.862
08:51.9	-0.859
08:51.9	-0.891
08:51.9	-1.05
08:51.9	-0.886
08:52.0	-0.872
08:52.0	-0.879
08:52.0	-0.925
08:52.0	-0.903
08:52.0	-0.869
08:52.0	-0.867
08:52.1	-1.03
08:52.1	-0.872
08:52.1	-0.881
08:52.1	-0.884
08:52.1	-0.898
08:52.2	-0.969
08:52.2	-0.911
08:52.2	-0.886
08:52.2	-0.894
08:52.2	-0.886
08:52.2	-0.896
08:52.3	-0.903
08:52.3	-0.908
08:52.3	-0.864
08:52.3	-0.894
08:52.3	-0.903
08:52.4	-0.989
08:52.4	-1.06
08:52.4	-0.852
08:52.4	-1.042
08:52.4	-0.906
08:52.4	-0.869
08:52.5	-0.862
08:52.5	-0.852
08:52.5	-1.006
08:52.5	-0.886
08:52.5	-0.857
08:52.6	-0.85
08:52.6	-0.852
08:52.6	-0.891
08:52.6	-0.854
08:52.6	-0.874
08:52.6	-0.916
08:52.7	-0.852
08:52.7	-0.859
08:52.7	-0.854
08:52.7	-1.038
08:52.7	-0.937
08:52.8	-0.886
08:52.8	-0.986
08:52.8	-0.913
08:52.8	-0.884
08:52.8	-0.977
08:52.9	-0.864
08:52.9	-1.094
08:52.9	-0.886
08:52.9	-0.874
08:52.9	-0.879
08:53.0	-0.867
08:53.0	-0.874
08:53.0	-0.908
08:53.0	-0.852
08:53.0	-1.15
08:53.0	-0.845
08:53.1	-0.95
08:53.1	-1.37
08:53.1	-0.879
08:53.1	-1.636
08:53.1	-1.069
08:53.1	-1.062
08:53.2	-1.455
08:53.2	-0.869
08:53.2	-0.864
08:53.2	-1.155
08:53.2	-0.925
08:53.3	-1.299
08:53.3	-0.869
08:53.3	-1.138
08:53.3	-1.067
08:53.3	-1.155
08:53.3	-0.864
08:53.4	-1.096
08:53.4	-0.869
08:53.4	-1.619
08:53.4	-1.211
08:53.4	-0.903
08:53.5	-0.989
08:53.5	-0.864
08:53.5	-1.318
08:53.5	-0.889
08:53.5	-1.189
08:53.5	-1.138
08:53.6	-1.272
08:53.6	-0.984
08:53.6	-0.996
08:53.6	-0.999
08:53.6	-1.05
08:53.7	-1.487
08:53.7	-1.033
08:53.7	-1.201
08:53.7	-1.279
08:53.7	-1.494
08:53.7	-1.006
08:53.8	-1.223
08:53.8	-1.035
08:53.8	-1.233
08:53.8	-1.406
08:53.8	-0.955
08:53.9	-1.001
08:53.9	-1.589
08:53.9	-0.886
08:53.9	-1.008
08:53.9	-0.891
08:53.9	-0.92
08:54.0	-1.172
08:54.0	-0.859
08:54.0	-0.891
08:54.0	-0.859
08:54.0	-0.911
08:54.0	-0.874
08:54.1	-0.879
08:54.1	-0.894
08:54.1	-1.702
08:54.1	-1.028
08:54.1	-1.062
08:54.2	-0.962
08:54.2	-0.906
08:54.2	-1.616
08:54.2	-1.072
08:54.2	-1.045
08:54.2	-1.868
08:54.3	-1.011
08:54.3	-1.235
08:54.3	-0.986
08:54.3	-0.94
08:54.3	-1.655
08:54.4	-1.03
08:54.4	-1.233
08:54.4	-0.872
08:54.4	-0.991
08:54.4	-1.101
08:54.4	-0.957
08:54.5	-0.862
08:54.5	-0.962
08:54.5	-0.862
08:54.5	-1.033
08:54.5	-0.867
08:54.6	-0.864
08:54.6	-0.959
08:54.6	-0.869
08:54.6	-0.869
08:54.6	-1.003
08:54.7	-0.889
08:54.7	-1.23
08:54.7	-0.972
08:54.7	-0.94
08:54.7	-1.001
08:54.8	-0.874
08:54.8	-1.211
08:54.8	-1.011
08:54.8	-0.918
08:54.8	-1.292
08:54.8	-0.94
08:54.9	-0.933
08:54.9	-0.935
08:54.9	-0.876
08:54.9	-1.321
08:54.9	-1.023
08:55.0	-0.94
08:55.0	-1.221
08:55.0	-1.033
08:55.0	-0.859
08:55.0	-0.862
08:55.0	-0.859
08:55.1	-0.962
08:55.1	-1.074
08:55.1	-0.859
08:55.1	-0.872
08:55.1	-1.001
08:55.1	-0.872
08:55.2	-1.016
08:55.2	-0.894
08:55.2	-0.918
08:55.2	-1.05
08:55.2	-0.903
08:55.3	-0.867
08:55.3	-0.923
08:55.3	-0.874
08:55.3	-0.974
08:55.3	-0.864
08:55.3	-0.913
08:55.4	-0.886
08:55.4	-0.872
08:55.4	-1.057
08:55.4	-0.859
08:55.4	-0.859
08:55.5	-0.891
08:55.5	-0.867
08:55.5	-0.928
08:55.5	-0.879
08:55.5	-0.964
08:55.5	-1.04
08:55.6	-0.872
08:55.6	-0.911
08:55.6	-0.857
08:55.6	-1.062
08:55.6	-1.028
08:55.7	-0.886
08:55.7	-0.857
08:55.7	-0.894
08:55.7	-0.869
08:55.7	-0.862
08:55.7	-1.057
08:55.8	-0.925
08:55.8	-0.908
08:55.8	-0.925
08:55.8	-0.852
08:55.8	-0.964
08:55.9	-0.864
08:55.9	-0.852
08:55.9	-0.981
08:55.9	-0.859
08:55.9	-0.884
08:55.9	-0.889
08:56.0	-0.896
08:56.0	-1.204
08:56.0	-0.879
08:56.0	-1.116
08:56.0	-0.864
08:56.0	-1.05
08:56.1	-0.867
08:56.1	-0.974
08:56.1	-1.042
08:56.1	-1.357
08:56.1	-1.042
08:56.2	-0.925
08:56.2	-0.923
08:56.2	-0.935
08:56.2	-1.438
08:56.2	-0.876
08:56.2	-1.24
08:56.3	-1.099
08:56.3	-1.189
08:56.3	-0.852
08:56.3	-0.85
08:56.3	-0.852
08:56.4	-1.04
08:56.4	-1.067
08:56.4	-0.874
08:56.4	-0.916
08:56.4	-0.85
08:56.4	-0.879
08:56.5	-0.913
08:56.5	-0.935
08:56.5	-0.862
08:56.5	-0.872
08:56.5	-1.074
08:56.6	-0.889
08:56.6	-0.876
08:56.6	-0.898
08:56.6	-0.862
08:56.6	-0.989
08:56.7	-0.925
08:56.7	-0.928
08:56.7	-0.864
08:56.7	-1.016
08:56.7	-1.003
08:56.8	-0.918
08:56.8	-0.923
08:56.8	-1.287
08:56.8	-0.889
08:56.8	-0.867
08:56.8	-0.881
08:56.9	-1.064
08:56.9	-1.064
08:56.9	-0.876
08:56.9	-0.891
08:56.9	-0.864
08:57.0	-0.872
08:57.0	-0.862
08:57.0	-0.852
08:57.0	-0.937
08:57.0	-0.937
08:57.0	-0.884
08:57.1	-0.85
08:57.1	-0.859
08:57.1	-0.977
08:57.1	-0.881
08:57.1	-0.867
08:57.1	-0.93
08:57.2	-0.906
08:57.2	-0.842
08:57.2	-0.845
08:57.2	-0.891
08:57.2	-0.884
08:57.3	-0.911
08:57.3	-0.864
08:57.3	-0.845
08:57.3	-0.881
08:57.3	-0.854
08:57.3	-0.84
08:57.4	-0.845
08:57.4	-0.842
08:57.4	-0.979
08:57.4	-0.852
08:57.4	-0.854
08:57.5	-0.991
08:57.5	-0.881
08:57.5	-1.458
08:57.5	-1.143
08:57.5	-1.118
08:57.5	-1.072
08:57.6	-0.845
08:57.6	-0.879
08:57.6	-0.898
08:57.6	-1.13
08:57.6	-1.343
08:57.7	-0.852
08:57.7	-0.854
08:57.7	-0.886
08:57.7	-0.894
08:57.7	-0.854
08:57.7	-1.016
08:57.8	-1.265
08:57.8	-1.184
08:57.8	-0.847
08:57.8	-0.889
08:57.8	-0.859
08:57.9	-1.155
08:57.9	-0.913
08:57.9	-0.872
08:57.9	-1.262
08:57.9	-0.854
08:57.9	-0.881
08:58.0	-0.857
08:58.0	-0.842
08:58.0	-1.064
08:58.0	-0.874
08:58.0	-0.847
08:58.0	-1.245
08:58.1	-0.864
08:58.1	-0.999
08:58.1	-0.869
08:58.1	-0.884
08:58.1	-0.957
08:58.2	-0.85
08:58.2	-0.862
08:58.2	-0.928
08:58.2	-0.933
08:58.2	-0.957
08:58.3	-0.864
08:58.3	-0.906
08:58.3	-0.947
08:58.3	-0.879
08:58.3	-0.896
08:58.3	-0.867
08:58.4	-0.959
08:58.4	-0.94
08:58.4	-0.874
08:58.4	-0.864
08:58.4	-1.016
08:58.5	-0.95
08:58.5	-0.933
08:58.5	-0.872
08:58.5	-0.876
08:58.5	-0.947
08:58.6	-0.986
08:58.6	-1.086
08:58.6	-0.955
08:58.6	-0.999
08:58.6	-1.079
08:58.6	-0.928
08:58.7	-0.852
08:58.7	-1.062
08:58.7	-0.864
08:58.7	-1.023
08:58.7	-1.23
08:58.8	-0.837
08:58.8	-0.898
08:58.8	-0.979
08:58.8	-0.845
08:58.8	-0.837
08:58.8	-0.857
08:58.9	-0.984
08:58.9	-1.069
08:58.9	-0.854
08:58.9	-1.05
08:58.9	-0.879
08:59.0	-0.959
08:59.0	-0.847
08:59.0	-0.925
08:59.0	-1.072
08:59.0	-1.233
08:59.0	-0.942
08:59.1	-0.92
08:59.1	-0.84
08:59.1	-0.916
08:59.1	-1.421
08:59.1	-1.226
08:59.1	-1.328
08:59.2	-1.123
08:59.2	-1.147
08:59.2	-0.857
08:59.2	-0.886
08:59.2	-1.221
08:59.3	-1.326
08:59.3	-1.252
08:59.3	-1.052
08:59.3	-0.83
08:59.3	-1.201
08:59.3	-0.837
08:59.4	-0.85
08:59.4	-0.923
08:59.4	-0.957
08:59.4	-1.094
08:59.4	-0.916
08:59.5	-0.95
08:59.5	-0.991
08:59.5	-0.859
08:59.5	-1.016
08:59.5	-0.854
08:59.5	-1.096
08:59.6	-0.864
08:59.6	-1.414
08:59.6	-1.243
08:59.6	-1.108
08:59.6	-1.262
08:59.7	-0.923
08:59.7	-1.382
08:59.7	-1.567
08:59.7	-0.896
08:59.7	-1.233
08:59.7	-1.667
08:59.8	-1.182
08:59.8	-2.222
08:59.8	-1.213
08:59.8	-1.533
08:59.8	-1.67
08:59.9	-1.809
08:59.9	-1.355
08:59.9	-2.117
08:59.9	-1.909
08:59.9	-2.705
08:59.9	-1.311
09:00.0	-1.431
09:00.0	-1.882
09:00.0	-1.455
09:00.0	-2.834
09:00.0	-1.653
09:00.0	-1.907
09:00.1	-2.126
09:00.1	-1.956
09:00.1	-1.384
09:00.1	-1.797
09:00.2	-1.487
09:00.2	-2.175
09:00.2	-1.768
09:00.2	-1.394
09:00.2	-1.052
09:00.2	-1.455
09:00.3	-0.903
09:00.3	-0.862
09:00.3	-1.323
09:00.3	-1.357
09:00.3	-1.78
09:00.4	-1.042
09:00.4	-1.177
09:00.4	-1.633
09:00.4	-2.339
09:00.4	-1.077
09:00.4	-2.231
09:00.5	-1.995
09:00.5	-1.919
09:00.5	-1.389
09:00.5	-0.945
09:00.5	-1.846
09:00.6	-1.726
09:00.6	-1.97
09:00.6	-1.506
09:00.6	-1.599
09:00.6	-1.44
09:00.6	-1.643
09:00.7	-0.942
09:00.7	-1.526
09:00.7	-1.15
09:00.7	-1.582
09:00.7	-1.592
09:00.8	-1.011
