Time - Voltage	Amplitude - Voltage
33:12.7	-1.699
33:12.7	-2.026
33:12.8	-1.235
33:12.8	-1.145
33:12.9	-1.187
33:12.9	-3.381
33:12.9	-2.454
33:13.0	-3.105
33:13.0	-2.031
33:13.1	-3.193
33:13.1	-3.027
33:13.2	-3.12
33:13.2	-3.342
33:13.3	-3.381
33:13.3	-1.875
33:13.4	-3.315
33:13.4	-3.108
33:13.4	-2.639
33:13.5	-1.296
33:13.5	-1.658
33:13.6	-1.699
33:13.6	-1.143
33:13.7	-1.206
33:13.7	-1.372
33:13.8	-1.228
33:13.8	-1.445
33:13.8	-3.376
33:13.9	-3.396
33:13.9	-3.389
33:14.0	-3.274
33:14.0	-3.247
33:14.1	-1.936
33:14.1	-3.384
33:14.2	-2.656
33:14.2	-2.761
33:14.3	-3.218
33:14.3	-3.269
33:14.3	-2.778
33:14.4	-2.688
33:14.4	-3.196
33:14.5	-3.025
33:14.5	-2.393
33:14.6	-2.837
33:14.6	-3.381
33:14.7	-2.542
33:14.7	-3.367
33:14.7	-3.376
33:14.8	-2.795
33:14.8	-3.025
33:14.9	-3.311
33:14.9	-3.193
33:15.0	-3.372
33:15.0	-3.289
33:15.1	-3.071
33:15.1	-3.237
33:15.2	-3.389
33:15.2	-3.401
33:15.2	-3.276
33:15.3	-3.108
33:15.3	-3.32
33:15.4	-2.722
33:15.4	-1.104
33:15.5	-1.108
33:15.5	-2.688
33:15.6	-2.563
33:15.6	-1.372
33:15.6	-1.284
33:15.7	-2.097
33:15.7	-3.325
33:15.8	-2.275
33:15.8	-2.366
33:15.9	-3.364
33:15.9	-3.398
33:16.0	-3.135
33:16.0	-3.132
33:16.1	-3.308
33:16.1	-3.381
33:16.1	-2.896
33:16.2	-3.381
33:16.2	-2.378
33:16.3	-3.381
33:16.3	-3.279
33:16.4	-3.374
33:16.4	-3.154
33:16.5	-3.381
33:16.5	-3.306
33:16.5	-3.257
33:16.6	-2.515
33:16.6	-3.198
33:16.7	-3.196
33:16.7	-3.379
33:16.8	-3.298
33:16.8	-3.362
33:16.9	-3.079
33:16.9	-2.827
33:17.0	-3.02
33:17.0	-2.1
33:17.0	-1.14
33:17.1	-3.218
33:17.1	-2.371
33:17.2	-1.558
33:17.2	-2.329
33:17.3	-3.181
33:17.3	-1.68
33:17.4	-2.212
33:17.4	-3.196
33:17.4	-3.137
33:17.5	-3.062
33:17.5	-2.854
33:17.6	-3.306
33:17.6	-2.883
33:17.7	-2.197
33:17.7	-3.337
33:17.8	-3.284
33:17.8	-1.55
33:17.9	-2.676
33:17.9	-2.656
33:17.9	-3.386
33:18.0	-3.098
33:18.0	-2.769
33:18.1	-2.605
33:18.1	-2.832
33:18.2	-2.285
33:18.2	-3.398
33:18.3	-2.859
33:18.3	-3.323
33:18.3	-3.242
33:18.4	-3.303
33:18.4	-2.075
33:18.5	-3.323
33:18.5	-2.141
33:18.6	-3.398
33:18.6	-3.394
33:18.7	-2.417
33:18.7	-2.708
33:18.8	-3.064
33:18.8	-2.175
33:18.8	-2.5
33:18.9	-2.991
33:18.9	-1.104
33:19.0	-1.118
33:19.0	-1.128
33:19.1	-1.14
33:19.1	-1.104
33:19.2	-1.096
33:19.2	-1.096
33:19.2	-1.138
33:19.3	-1.672
33:19.3	-1.101
33:19.4	-1.375
33:19.4	-2.178
33:19.5	-1.104
33:19.5	-2.739
33:19.6	-1.213
33:19.6	-1.667
33:19.7	-1.45
33:19.7	-1.128
33:19.7	-1.853
33:19.8	-1.814
33:19.8	-1.492
33:19.9	-1.099
33:19.9	-1.118
33:20.0	-1.455
33:20.0	-1.746
33:20.1	-3.328
33:20.1	-3.411
33:20.1	-1.099
33:20.2	-1.78
33:20.2	-3.276
33:20.3	-3.186
33:20.3	-3.086
33:20.4	-1.36
33:20.4	-3.389
33:20.5	-1.328
33:20.5	-3.398
33:20.6	-2.908
33:20.6	-1.287
33:20.6	-1.243
33:20.7	-2.305
33:20.7	-1.782
33:20.8	-1.743
33:20.8	-1.235
33:20.9	-1.523
33:20.9	-1.528
33:21.0	-2.07
33:21.0	-3.032
33:21.0	-2.939
33:21.1	-2.107
33:21.1	-1.296
33:21.2	-1.099
33:21.2	-1.365
33:21.3	-1.826
33:21.3	-1.335
33:21.4	-2.668
33:21.4	-1.133
33:21.5	-1.116
33:21.5	-1.365
33:21.5	-1.738
33:21.6	-1.145
33:21.6	-1.414
33:21.7	-1.101
33:21.7	-3.381
33:21.8	-2.231
33:21.8	-2.854
33:21.9	-1.567
33:21.9	-1.294
25:39.6	-1.912
25:39.6	-1.76
25:39.7	-2.402
25:39.7	-2.124
25:39.8	-2.2
25:39.8	-2.239
25:39.8	-2.556
25:39.9	-2.109
25:39.9	-2.629
25:40.0	-2.339
25:40.0	-2.673
25:40.1	-2.544
25:40.1	-2.847
25:40.2	-2.568
25:40.2	-2.61
25:40.2	-2.937
25:40.3	-2.268
25:40.3	-2.72
25:40.4	-2.825
25:40.4	-2.622
25:40.5	-3.032
25:40.5	-2.07
25:40.6	-2.664
25:40.6	-2.4
25:40.7	-2.544
25:40.7	-2.808
25:40.7	-2.656
25:40.8	-2.878
25:40.8	-2.998
25:40.9	-2.656
25:40.9	-3.196
25:41.0	-3.022
25:41.0	-3.303
25:41.1	-3.252
25:41.1	-3.528
25:41.1	-2.571
25:41.2	-2.305
25:41.2	-2.024
25:41.3	-2.417
25:41.3	-2.427
25:41.4	-2.529
25:41.4	-2.402
25:41.5	-2.332
25:41.5	-2.273
25:41.6	-3.044
25:41.6	-3.062
25:41.6	-2.815
25:41.7	-3.32
25:41.7	-2.62
25:41.8	-3.518
25:41.8	-2.986
25:41.9	-3.22
25:41.9	-2.837
25:42.0	-3.003
25:42.0	-3.25
25:42.0	-2.993
25:42.1	-2.937
25:42.1	-2.976
25:42.2	-2.742
25:42.2	-3.406
25:42.3	-3.042
25:42.3	-3.455
25:42.4	-3.206
25:42.4	-3.501
25:42.5	-3.379
25:42.5	-3.298
25:42.5	-3.396
25:42.6	-3.008
25:42.6	-3.425
25:42.7	-3.176
25:42.7	-3.579
25:42.8	-3.333
25:42.8	-3.442
25:42.9	-3.484
25:42.9	-3.533
25:42.9	-3.552
25:43.0	-3.586
25:43.1	-3.445
25:43.1	-3.455
25:43.2	-3.359
25:43.2	-3.484
25:43.3	-3.413
25:43.3	-3.372
25:43.4	-3.545
25:43.4	-3.521
25:43.4	-3.506
25:43.5	-3.596
25:43.5	-3.45
25:43.6	-3.596
25:43.6	-3.484
25:43.7	-3.584
25:43.7	-3.499
25:43.8	-3.479
25:43.8	-3.323
25:43.9	-3.313
25:43.9	-3.384
25:43.9	-3.535
25:44.0	-3.386
25:44.0	-3.586
25:44.1	-3.472
25:44.1	-3.589
25:44.2	-3.347
25:44.2	-3.557
25:44.3	-3.286
25:44.3	-3.506
25:44.3	-3.44
25:44.4	-3.237
25:44.4	-3.562
25:44.5	-3.577
25:44.5	-3.591
25:44.6	-3.589
25:44.6	-3.577
25:44.7	-3.472
25:44.7	-3.55
25:44.8	-3.477
25:44.8	-3.462
25:44.8	-3.564
25:44.9	-3.455
25:44.9	-3.567
25:45.0	-3.582
25:45.0	-3.584
25:45.1	-3.591
25:45.1	-3.584
25:45.2	-3.589
25:45.2	-3.55
25:45.2	-3.516
25:45.3	-3.574
25:45.3	-3.582
25:45.4	-3.586
25:45.4	-3.584
25:45.5	-3.577
25:45.5	-3.572
25:45.6	-3.572
25:45.6	-3.574
25:45.7	-3.569
25:45.7	-3.586
25:45.7	-3.582
25:45.8	-3.447
25:45.8	-3.547
25:45.9	-3.53
25:45.9	-3.552
25:46.0	-3.557
25:46.0	-3.599
25:46.1	-3.599
25:46.1	-3.586
25:46.1	-3.591
25:46.2	-3.589
25:46.2	-3.247
25:46.3	-3.086
25:46.3	-3.271
25:46.4	-3.198
25:46.4	-3.242
25:46.5	-2.825
25:46.5	-3.298
25:46.6	-2.915
25:46.6	-3.162
25:46.6	-3.538
25:46.7	-3.071
25:46.7	-3.271
25:46.8	-3.081
25:46.8	-3.257
25:46.9	-3.203
25:46.9	-3.376
25:47.0	-3.325
25:47.0	-3.289
25:47.0	-3.582
25:47.1	-3.579
25:47.1	-3.574
25:47.2	-3.53
25:47.2	-3.552
25:47.3	-3.411
25:47.3	-3.428
25:47.4	-3.152
25:47.4	-3.313
25:47.5	-3.213
25:47.5	-3.298
25:47.5	-3.083
25:47.6	-2.776
25:47.6	-2.549
25:47.7	-2.771
25:47.7	-2.38
25:47.8	-2.314
25:47.8	-1.821
25:47.9	-2.302
25:47.9	-2.017
25:47.9	-2.327
25:48.0	-2.651
25:48.0	-2.595
25:48.1	-2.495
25:48.1	-2.952
25:48.2	-2.5
25:48.2	-2.751
25:48.3	-2.083
25:48.3	-2.954
25:48.4	-2.183
25:48.4	-2.124
25:48.4	-2.666
25:48.5	-2.029
25:48.5	-2.751
25:48.6	-2.678
25:48.6	-2.747
25:48.7	-2.659
25:48.7	-2.095
25:48.8	-2.485
25:48.8	-1.868
25:48.8	-1.99
25:48.9	-2.61
25:48.9	-1.663
25:49.0	-2.087
25:49.0	-1.819
25:49.1	-1.638
25:49.1	-1.646
25:49.2	-1.306
25:49.2	-1.707
25:49.3	-1.55
25:49.3	-1.638
25:49.3	-1.816
25:49.4	-1.616
25:49.4	-1.758
25:49.5	-1.885
25:49.5	-1.936
25:49.6	-1.702
25:49.6	-1.956
25:49.7	-1.196
25:49.7	-1.768
25:49.7	-2.09
25:49.8	-1.536
25:49.8	-1.675
25:49.9	-1.406
25:49.9	-1.047
25:50.0	-1.667
25:50.0	-1.028
25:50.1	-1.475
25:50.1	-0.996
25:50.2	-1.123
25:50.2	-1.123
25:50.2	-0.937
25:50.3	-1.14
25:50.3	-1.035
25:50.4	-1.028
25:50.4	-1.016
25:50.5	-0.955
25:50.5	-1.003
25:50.6	-1.094
25:50.6	-1.243
25:50.6	-1.15
25:50.7	-0.94
25:50.7	-1.116
25:50.8	-0.95
25:50.8	-1.292
25:50.9	-1.135
25:50.9	-1.631
25:51.0	-1.167
25:51.0	-1.289
25:51.1	-1.494
25:51.1	-1.299
25:51.1	-1.208
25:51.2	-0.991
25:51.2	-1.082
25:51.3	-1.35
25:51.3	-1.016
25:51.4	-1.033
25:51.4	-0.935
25:51.5	-0.942
25:51.5	-0.959
25:51.5	-1.123
25:51.6	-1.13
25:51.6	-1.035
25:51.7	-0.999
25:51.7	-1.438
25:51.8	-1.428
25:51.8	-1.719
25:51.9	-1.333
25:51.9	-1.316
25:52.0	-1.284
25:52.0	-1.116
25:52.0	-1.021
25:52.1	-1.201
25:52.1	-1.03
25:52.2	-1.411
25:52.2	-0.974
25:52.3	-1.204
25:52.3	-0.94
25:52.4	-1.162
25:52.4	-0.957
25:52.4	-0.935
25:52.5	-1.384
25:52.5	-0.952
25:52.6	-1.035
25:52.6	-0.935
25:52.7	-0.959
25:52.7	-0.95
25:52.8	-0.945
25:52.8	-0.994
25:52.9	-0.955
25:52.9	-0.945
25:52.9	-1.248
25:53.0	-0.947
25:53.0	-1.414
25:53.1	-1.074
25:53.1	-1.355
25:53.2	-1.067
25:53.2	-1.292
25:53.3	-1.035
25:53.3	-0.996
25:53.3	-0.974
25:53.4	-1.06
25:53.4	-1.035
25:53.5	-1.04
25:53.5	-1.089
25:53.6	-0.977
25:53.6	-1.045
25:53.7	-0.952
25:53.7	-1.025
25:53.8	-0.942
25:53.8	-0.947
25:53.8	-0.986
25:53.9	-0.935
25:53.9	-0.95
25:54.0	-0.935
25:54.0	-0.935
25:54.1	-0.935
25:54.1	-0.955
25:54.2	-0.945
25:54.2	-1.04
25:54.2	-1.348
25:54.3	-1.069
25:54.3	-1.179
25:54.4	-1.14
25:54.4	-1.348
25:54.5	-1.536
25:54.5	-1.274
25:54.6	-1.763
25:54.6	-1.47
25:54.7	-1.938
25:54.7	-2.161
25:54.7	-1.614
25:54.8	-1.699
25:54.8	-1.392
25:54.9	-1.592
25:54.9	-1.562
25:55.0	-1.445
25:55.0	-1.262
25:55.1	-1.169
25:55.1	-1.13
25:55.1	-1.128
25:55.2	-1.042
25:55.2	-1.172
25:55.3	-1.018
25:55.3	-1.36
25:55.4	-1.147
25:55.4	-1.685
25:55.5	-1.748
25:55.5	-1.128
25:55.6	-1.384
25:55.6	-1.143
25:55.6	-1.14
25:55.7	-1.052
25:55.7	-1.028
25:55.8	-0.999
25:55.8	-0.937
25:55.9	-0.945
25:55.9	-0.996
25:56.0	-0.972
25:56.0	-1.06
25:56.1	-0.947
25:56.1	-0.994
25:56.2	-0.994
25:56.2	-0.959
25:56.3	-1.079
25:56.3	-0.947
25:56.4	-0.942
25:56.4	-0.989
25:56.5	-0.947
25:56.5	-0.95
25:56.5	-0.974
25:56.6	-0.991
25:56.6	-0.942
25:56.7	-0.945
25:56.7	-1.089
25:56.8	-0.959
25:56.8	-1.113
25:56.9	-0.959
25:56.9	-0.957
25:57.0	-0.989
25:57.0	-0.957
25:57.0	-0.981
25:57.1	-0.984
25:57.1	-1.111
25:57.2	-1.101
25:57.2	-1.011
25:57.3	-0.947
25:57.3	-0.942
25:57.4	-1.216
25:57.4	-1.316
25:57.4	-1.406
25:57.5	-1.458
25:57.5	-1.497
25:57.6	-1.682
25:57.6	-1.548
25:57.7	-1.509
25:57.7	-1.541
25:57.8	-1.34
25:57.8	-1.506
25:57.9	-1.377
25:57.9	-1.538
25:57.9	-1.624
25:58.0	-1.992
25:58.0	-1.821
25:58.1	-2.095
25:58.1	-1.831
25:58.2	-1.948
25:58.2	-1.729
25:58.3	-1.917
25:58.3	-1.558
25:58.3	-1.23
25:58.4	-1.519
25:58.4	-1.021
25:58.5	-1.257
25:58.5	-0.979
25:58.6	-1.123
25:58.6	-1.033
25:58.7	-1.055
25:58.7	-1.118
25:58.8	-0.942
25:58.8	-0.999
25:58.8	-1.138
25:58.9	-0.945
25:58.9	-1.145
25:59.0	-0.957
25:59.0	-1.028
25:59.1	-0.991
25:59.1	-1.05
25:59.2	-0.996
25:59.2	-0.994
25:59.2	-1.365
25:59.3	-1.028
25:59.3	-1.118
25:59.4	-1.05
25:59.4	-1.152
25:59.5	-1.013
25:59.5	-0.984
25:59.6	-1.196
25:59.6	-0.969
25:59.7	-1.235
25:59.7	-1.121
25:59.7	-0.969
25:59.8	-1.06
25:59.8	-1.021
25:59.9	-1.084
25:59.9	-1.03
26:00.0	-1.062
26:00.0	-1.213
26:00.1	-1.174
26:00.1	-1.255
26:00.1	-1.018
26:00.2	-1.023
26:00.2	-1.265
26:00.3	-1.111
26:00.3	-1.194
26:00.4	-1.025
26:00.4	-0.969
26:00.5	-0.977
26:00.5	-1.038
26:00.6	-1.299
26:00.6	-1.255
26:00.6	-1.025
26:00.7	-1.296
26:00.7	-1.262
26:00.8	-1.526
26:00.8	-1.086
26:00.9	-1.333
26:00.9	-1.05
26:01.0	-1.443
26:01.0	-1.292
26:01.0	-1.489
26:01.1	-1.616
26:01.1	-1.907
26:01.2	-1.697
26:01.2	-2.048
26:01.3	-1.436
26:01.3	-2.09
26:01.4	-1.487
26:01.4	-1.758
26:01.5	-1.179
26:01.5	-1.501
26:01.5	-2.134
26:01.6	-2.078
26:01.6	-1.709
26:01.7	-2.129
26:01.7	-2.202
26:01.8	-2.236
26:01.8	-2.568
26:01.9	-3.066
26:01.9	-2.378
26:01.9	-2.278
26:02.0	-2.742
26:02.0	-2.322
26:02.1	-3.323
26:02.1	-2.307
26:02.2	-2.29
26:02.2	-2.549
26:02.3	-3.037
26:02.3	-2.795
26:02.4	-2.527
26:02.4	-2.52
26:02.4	-2.876
26:02.5	-2.354
26:02.5	-2.415
26:02.6	-2.366
26:02.6	-2.102
26:02.7	-1.299
26:02.7	-2.454
26:02.8	-1.841
26:02.8	-1.528
26:02.8	-1.758
26:02.9	-1.968
26:02.9	-1.787
26:03.0	-1.711
26:03.0	-1.858
26:03.1	-2.671
26:03.1	-1.528
26:03.2	-2.187
26:03.2	-1.87
26:03.3	-1.887
26:03.3	-2.349
26:03.3	-1.902
26:03.4	-2.649
26:03.4	-2.644
26:03.5	-2.488
26:03.5	-3.086
26:03.6	-2.866
26:03.6	-3.181
26:03.7	-2.92
26:03.7	-3.149
26:03.7	-3.042
26:03.8	-1.902
26:03.8	-2.498
26:03.9	-2.378
26:03.9	-2.52
26:04.0	-2.437
26:04.0	-2.322
26:04.1	-2.407
26:04.1	-2.341
26:04.2	-2.7
26:04.2	-2.463
26:04.2	-1.958
26:04.3	-1.694
26:04.3	-1.882
26:04.4	-1.809
26:04.4	-1.418
26:04.5	-1.465
26:04.5	-1.736
26:04.6	-1.836
26:04.6	-2.041
26:04.6	-2.195
26:04.7	-2.375
26:04.7	-2.632
26:04.8	-2.322
26:04.8	-2.798
26:04.9	-2.075
26:04.9	-2.441
26:05.0	-2.041
26:05.0	-2.578
26:05.1	-2.002
26:05.1	-1.755
26:05.1	-2.227
26:05.2	-2.065
26:05.2	-1.792
26:05.3	-1.34
26:05.3	-1.477
26:05.4	-1.179
26:05.4	-1.421
26:05.5	-1.838
26:05.5	-1.611
26:05.5	-3.472
26:05.6	-3.56
26:05.6	-3.413
26:05.7	-3.459
26:05.7	-2.585
26:05.8	-3.059
26:05.8	-2.187
26:05.9	-2.317
26:05.9	-2.454
26:06.0	-2.202
26:06.0	-2.187
26:06.0	-1.978
26:06.1	-2.212
26:06.1	-2.488
26:06.2	-2.612
26:06.2	-2.327
26:06.3	-2.737
26:06.3	-2.422
26:06.4	-2.795
26:06.4	-2.585
26:06.4	-2.515
26:06.5	-2.622
26:06.5	-2.112
26:06.6	-2.646
26:06.6	-2.314
26:06.7	-2.5
26:06.7	-1.785
26:06.8	-1.963
26:06.8	-2.31
26:06.9	-2.104
26:06.9	-1.57
26:06.9	-1.477
26:07.0	-1.206
26:07.0	-1.472
26:07.1	-1.182
26:07.1	-1.702
26:07.2	-1.174
26:07.2	-1.738
26:07.3	-1.309
26:07.3	-1.589
26:07.3	-2.361
26:07.4	-1.453
26:07.4	-2.205
26:07.5	-2.3
26:07.5	-2.207
26:07.6	-2.151
26:07.6	-2.202
26:07.7	-2.246
26:07.7	-2.351
26:07.8	-2.424
26:07.8	-2.815
26:07.8	-2.5
26:07.9	-2.952
26:07.9	-2.781
26:08.0	-3.384
26:08.0	-2.979
26:08.1	-3.242
26:08.1	-2.913
26:08.2	-3.127
26:08.2	-3.049
26:08.2	-2.92
26:08.3	-2.939
26:08.3	-3.123
26:08.4	-3.025
26:08.4	-3.328
26:08.5	-3.262
26:08.5	-3.347
26:08.6	-3.176
26:08.6	-3.152
26:08.7	-3.149
26:08.7	-2.817
26:08.7	-2.751
26:08.8	-2.749
26:08.8	-2.695
26:08.9	-2.656
26:08.9	-2.644
26:09.0	-2.791
26:09.0	-2.395
26:09.1	-2.554
26:09.1	-2.427
26:09.2	-2.039
26:09.2	-2.344
26:09.2	-1.958
26:09.3	-1.941
26:09.3	-1.965
26:09.4	-1.953
26:09.4	-2.341
26:09.5	-2.061
26:09.6	-2.612
26:09.6	-2.261
26:09.6	-2.529
26:09.7	-2.971
26:09.7	-2.563
26:09.8	-3.174
26:09.8	-2.959
26:09.9	-3.247
26:09.9	-2.754
26:10.0	-3.215
26:10.0	-2.939
26:10.1	-2.91
26:10.1	-3.14
26:10.1	-2.839
26:10.2	-2.842
26:10.2	-3.062
26:10.3	-3.103
26:10.3	-3.403
26:10.4	-3.037
26:10.4	-3.43
26:10.5	-3.225
26:10.5	-3.376
26:10.5	-3.22
26:10.6	-2.754
26:10.6	-2.644
26:10.7	-2.712
26:10.7	-2.715
26:10.8	-3.086
26:10.8	-2.483
26:10.9	-3.171
26:10.9	-2.886
26:11.0	-3.374
26:11.0	-3.306
26:11.0	-2.852
26:11.1	-3.225
26:11.1	-2.769
26:11.2	-3.159
26:11.2	-2.864
26:11.3	-2.642
26:11.3	-2.693
26:11.4	-2.432
26:11.4	-3.12
26:11.4	-3.186
26:11.5	-2.954
26:11.5	-3.237
26:11.6	-2.971
26:11.6	-3.474
26:11.7	-2.979
26:11.7	-3.335
26:11.8	-3.059
26:11.8	-3.188
26:11.9	-3.125
26:11.9	-3.298
26:11.9	-3.467
26:12.0	-3.394
26:12.0	-3.547
26:12.1	-3.545
26:12.1	-3.555
26:12.2	-3.535
26:12.2	-3.508
26:12.3	-3.452
26:12.3	-3.376
26:12.3	-3.542
26:12.4	-3.525
26:12.4	-3.499
26:12.5	-3.491
26:12.5	-3.391
26:12.6	-3.352
26:12.6	-3.254
26:12.7	-3.503
26:12.7	-3.437
26:12.8	-3.489
26:12.8	-3.56
26:12.8	-3.54
26:12.9	-3.552
26:12.9	-3.511
26:13.0	-3.508
26:13.0	-3.477
26:13.1	-3.557
26:13.1	-3.44
26:13.2	-3.545
26:13.2	-3.479
26:13.2	-3.555
26:13.3	-3.462
26:13.3	-3.552
26:13.4	-3.55
26:13.4	-3.503
26:13.5	-3.545
26:13.5	-3.511
26:13.6	-3.555
26:13.6	-3.54
26:13.7	-3.535
26:13.7	-3.362
26:13.7	-3.274
26:13.8	-3.303
26:13.8	-2.993
26:13.9	-3.433
26:13.9	-3.042
26:14.0	-3.462
26:14.0	-3.257
26:14.1	-3.513
26:14.1	-3.342
26:14.1	-3.313
26:14.2	-3.391
26:14.2	-3.254
26:14.3	-3.34
26:14.3	-3.281
26:14.4	-3.337
26:14.4	-3.369
26:14.5	-3.398
26:14.5	-3.547
26:14.6	-3.54
26:14.6	-3.296
26:14.6	-3.281
26:14.7	-3.269
26:14.7	-3.394
26:14.8	-3.367
26:14.8	-3.398
26:14.9	-3.367
26:14.9	-3.467
26:15.0	-3.43
26:15.0	-3.479
26:15.0	-3.533
26:15.1	-3.459
26:15.1	-3.545
26:15.2	-3.55
26:15.2	-3.56
26:15.3	-3.501
26:15.3	-3.542
26:15.4	-3.506
26:15.4	-3.525
26:15.5	-3.425
26:15.5	-3.301
26:15.5	-3.447
26:15.6	-3.132
26:15.6	-3.411
26:15.7	-3.218
26:15.7	-3.518
26:15.8	-3.43
26:15.8	-3.513
26:15.9	-3.384
26:15.9	-3.53
26:15.9	-3.528
26:16.0	-3.525
26:16.0	-3.491
26:16.1	-3.481
26:16.1	-3.223
26:16.2	-3.228
26:16.2	-2.927
26:16.3	-3.149
26:16.3	-2.856
26:16.4	-3.379
26:16.4	-3.535
26:16.4	-3.499
26:16.5	-3.538
26:16.5	-3.53
26:16.6	-3.511
26:16.6	-3.447
26:16.7	-3.481
26:16.7	-3.367
26:16.8	-3.235
26:16.8	-3.489
26:16.8	-3.35
26:16.9	-3.298
26:16.9	-3.489
26:17.0	-3.284
26:17.0	-3.542
26:17.1	-3.496
26:17.1	-3.538
26:17.2	-3.418
26:17.2	-3.45
26:17.3	-3.54
26:17.3	-3.533
26:17.3	-3.35
26:17.4	-3.486
26:17.4	-2.959
26:17.5	-3.42
26:17.5	-3.049
26:17.6	-3.257
26:17.6	-2.866
26:17.7	-2.964
26:17.7	-2.959
26:17.7	-2.559
26:17.8	-2.688
26:17.8	-2.41
26:17.9	-2.485
26:17.9	-2.605
26:18.0	-2.505
26:18.0	-2.837
26:18.1	-2.854
26:18.1	-3.123
26:18.2	-3.059
26:18.2	-2.959
26:18.2	-3.176
26:18.3	-3.081
26:18.3	-3.401
26:18.4	-3.477
26:18.4	-3.333
26:18.5	-3.44
26:18.5	-2.876
26:18.6	-3.257
26:18.6	-3.018
26:18.6	-2.905
26:18.7	-3.152
26:18.7	-2.861
26:18.8	-2.749
26:18.8	-2.478
26:18.9	-2.351
26:18.9	-2.314
26:19.0	-2.063
26:19.0	-2.38
26:19.1	-2.085
26:19.1	-2.383
26:19.1	-2.646
26:19.2	-2.28
26:19.2	-2.432
26:19.3	-2
26:19.3	-2.361
26:19.4	-2.126
26:19.4	-2.056
26:19.5	-2.087
26:19.5	-2.139
26:19.5	-2.053
26:19.6	-2.344
26:19.6	-2.214
26:19.7	-2.285
26:19.7	-1.836
26:19.8	-2.412
26:19.8	-1.67
26:19.9	-2.236
26:19.9	-1.565
26:20.0	-1.975
26:20.0	-1.626
26:20.0	-1.526
26:20.1	-1.667
26:20.1	-1.487
26:20.2	-1.799
26:20.2	-1.689
26:20.3	-1.499
26:20.3	-1.55
26:20.4	-1.519
26:20.4	-1.66
26:20.4	-1.592
26:20.5	-1.492
26:20.5	-1.401
26:20.6	-1.284
26:20.6	-1.587
26:20.7	-1.675
26:20.7	-1.619
26:20.8	-1.438
26:20.8	-1.523
26:20.9	-1.624
26:20.9	-2.144
26:20.9	-1.873
26:21.0	-1.58
26:21.0	-1.584
26:21.1	-1.418
26:21.1	-1.418
26:21.2	-1.23
26:21.2	-1.245
26:21.3	-0.991
26:21.3	-1.284
26:21.3	-1.289
26:21.4	-1.211
26:21.4	-1.394
26:21.5	-1.218
26:21.5	-1.582
26:21.6	-1.123
26:21.6	-1.46
26:21.7	-1.045
26:21.7	-1.443
26:21.8	-1.16
26:21.8	-1.067
26:21.9	-1.187
26:21.9	-1.062
26:22.0	-0.994
26:22.0	-1.15
26:22.1	-1.121
26:22.1	-1.467
26:22.2	-1.05
26:22.2	-1.611
26:22.3	-1.218
26:22.3	-0.984
26:22.3	-1.025
26:22.4	-0.979
26:22.4	-1.101
26:22.5	-1.008
26:22.5	-1.091
26:22.6	-1.057
26:22.6	-1.001
26:22.7	-1.082
26:22.7	-1.155
26:22.7	-1.348
26:22.8	-1.365
26:22.8	-1.069
26:22.9	-1.15
