Time - Voltage	Amplitude - Voltage
21:31.7	-3.767
21:31.7	-3.855
21:31.7	-3.792
21:31.7	-3.738
21:31.7	-3.713
21:31.8	-3.853
21:31.8	-3.926
21:31.8	-3.892
21:31.8	-3.779
21:31.8	-3.887
21:31.8	-3.931
21:31.8	-3.921
21:31.8	-3.928
21:31.8	-3.928
21:31.8	-3.921
21:31.8	-3.884
21:31.9	-3.843
21:31.9	-3.928
21:31.9	-3.931
21:31.9	-3.931
21:31.9	-3.74
21:31.9	-3.794
21:31.9	-3.86
21:31.9	-3.853
21:31.9	-3.826
21:31.9	-3.64
21:32.0	-3.628
21:32.0	-3.455
21:32.0	-3.586
21:32.0	-3.594
21:32.0	-3.352
21:32.0	-3.074
21:32.0	-3.401
21:32.0	-3.667
21:32.0	-3.279
21:32.0	-2.759
21:32.0	-3.091
21:32.1	-3.215
21:32.1	-3.289
21:32.1	-2.898
21:32.1	-2.717
21:32.1	-2.678
21:32.1	-2.678
21:32.1	-3.076
21:32.1	-2.825
21:32.1	-1.77
21:32.1	-2.107
21:32.1	-2.605
21:32.2	-2.429
21:32.2	-2.153
21:32.2	-1.794
21:32.2	-2.119
21:32.2	-2.463
21:32.2	-2.153
21:32.2	-1.78
21:32.2	-2.224
21:32.2	-2.083
21:32.2	-1.812
21:32.2	-1.985
21:32.3	-1.873
21:32.3	-1.636
21:32.3	-1.658
21:32.3	-1.763
21:32.3	-1.982
21:32.3	-1.807
21:32.3	-1.24
21:32.3	-1.543
21:32.3	-1.807
21:32.3	-1.667
21:32.3	-1.318
21:32.4	-1.177
21:32.4	-1.206
21:32.4	-1.648
21:32.4	-1.487
21:32.4	-1.384
21:32.4	-1.438
21:32.4	-1.746
21:32.4	-1.995
21:32.4	-1.565
21:32.4	-1.26
21:32.4	-1.404
21:32.5	-1.809
21:32.5	-1.619
21:32.5	-1.426
21:32.5	-1.377
21:32.5	-1.304
21:32.5	-1.277
21:32.5	-1.714
21:32.5	-1.704
21:32.5	-1.592
21:32.5	-1.145
21:32.5	-1.467
21:32.6	-2.122
21:32.6	-1.389
21:32.6	-1.135
21:32.6	-1.157
21:32.6	-1.338
21:32.6	-1.252
21:32.6	-1.101
21:32.6	-0.952
21:32.6	-1.003
21:32.6	-0.952
21:32.6	-0.964
21:32.7	-0.996
21:32.7	-0.876
21:32.7	-0.889
21:32.7	-0.928
21:32.7	-0.906
21:32.7	-0.881
21:32.7	-0.889
21:32.7	-0.879
21:32.7	-0.952
21:32.7	-0.876
21:32.8	-0.876
21:32.8	-0.876
21:32.8	-0.874
21:32.8	-0.874
21:32.8	-0.876
21:32.8	-0.925
21:32.8	-1.04
21:32.8	-1.067
21:32.8	-0.972
21:32.8	-0.876
21:32.8	-1.123
21:32.9	-1.455
21:32.9	-1.047
21:32.9	-0.957
21:32.9	-1.121
21:32.9	-1.396
21:32.9	-1.335
21:32.9	-1.033
21:32.9	-0.996
21:32.9	-1.375
21:32.9	-1.428
21:32.9	-1.677
21:33.0	-1.389
21:33.0	-1.135
21:33.0	-1.633
21:33.0	-1.997
21:33.0	-1.763
21:33.0	-1.431
21:33.0	-1.636
21:33.0	-1.594
21:33.0	-1.716
21:33.0	-1.895
21:33.0	-1.897
21:33.1	-1.519
21:33.1	-1.604
21:33.1	-2.402
21:33.1	-2.28
21:33.1	-1.616
21:33.1	-1.519
21:33.1	-1.956
21:33.1	-2.405
21:33.1	-2.014
21:33.1	-1.917
21:33.1	-2.322
21:33.2	-2.271
21:33.2	-2.307
21:33.2	-2.141
21:33.2	-2.319
21:33.2	-2.317
21:33.2	-1.936
21:33.2	-2.375
21:33.2	-2.576
21:33.2	-2.048
21:33.2	-1.968
21:33.2	-2.832
21:33.3	-2.756
21:33.3	-2.642
21:33.3	-2.163
21:33.3	-2.622
21:33.3	-3.035
21:33.3	-3.069
21:33.3	-3.044
21:33.3	-2.546
21:33.3	-2.766
21:33.3	-3.04
21:33.4	-3.157
21:33.4	-2.864
21:33.4	-2.737
21:33.4	-2.927
21:33.4	-3.274
21:33.4	-3.416
21:33.4	-3.054
21:33.4	-3.044
21:33.4	-3.279
21:33.4	-3.542
21:33.4	-3.608
21:33.4	-3.369
21:33.5	-3.333
21:33.5	-3.398
21:33.5	-3.591
21:33.5	-3.699
21:33.5	-3.582
21:33.5	-3.462
21:33.5	-3.696
21:33.5	-3.757
21:33.5	-3.867
21:33.5	-3.75
21:33.5	-3.762
21:33.6	-3.748
21:33.6	-3.721
21:33.6	-3.738
21:33.6	-3.855
21:33.6	-3.828
21:33.6	-3.706
21:33.6	-3.904
21:33.6	-3.899
21:33.6	-3.87
21:33.6	-3.345
21:33.6	-3.56
21:33.7	-3.857
21:33.7	-3.896
21:33.7	-3.696
21:33.7	-3.704
21:33.7	-3.706
21:33.7	-3.835
21:33.7	-3.916
21:33.7	-3.906
21:33.7	-3.77
21:33.7	-3.691
21:33.8	-3.865
21:33.8	-3.882
21:33.8	-3.843
21:33.8	-3.667
21:33.8	-3.84
21:33.8	-3.904
21:33.8	-3.879
21:33.8	-3.757
21:33.8	-3.845
21:33.8	-3.865
21:33.8	-3.904
21:33.9	-3.921
21:33.9	-3.918
21:33.9	-3.87
21:33.9	-3.794
21:33.9	-3.906
21:33.9	-3.909
21:33.9	-3.916
21:33.9	-3.743
21:33.9	-3.872
21:33.9	-3.906
21:33.9	-3.899
21:34.0	-3.879
21:34.0	-3.816
21:34.0	-3.914
21:34.0	-3.916
21:34.0	-3.914
21:34.0	-3.877
21:34.0	-3.909
21:34.0	-3.911
21:34.0	-3.914
21:34.0	-3.914
21:34.0	-3.901
21:34.1	-3.875
21:34.1	-3.896
21:34.1	-3.867
21:34.1	-3.914
21:34.1	-3.894
21:34.1	-3.862
21:34.1	-3.914
21:34.1	-3.877
21:34.1	-3.835
21:34.1	-3.918
21:34.1	-3.914
21:34.2	-3.889
21:34.2	-3.762
21:34.2	-3.706
21:34.2	-3.787
21:34.2	-3.911
21:34.2	-3.906
21:34.2	-3.877
21:34.2	-3.708
21:34.2	-3.801
21:34.2	-3.918
21:34.2	-3.887
21:34.3	-3.77
21:34.3	-3.762
21:34.3	-3.809
21:34.3	-3.87
21:34.3	-3.884
21:34.3	-3.65
21:34.3	-3.547
21:34.3	-3.716
21:34.3	-3.777
21:34.3	-3.857
21:34.4	-3.601
21:34.4	-3.418
21:34.4	-3.638
21:34.4	-3.655
21:34.4	-3.708
21:34.4	-3.667
21:34.4	-3.269
21:34.4	-3.496
21:34.4	-3.711
21:34.4	-3.623
21:34.4	-3.508
21:34.5	-3.35
21:34.5	-3.608
21:34.5	-3.726
21:34.5	-3.518
21:34.5	-3.325
21:34.5	-3.469
21:34.5	-3.557
21:34.5	-3.694
21:34.5	-3.647
21:34.5	-3.335
21:34.5	-3.276
21:34.5	-3.462
21:34.6	-3.696
21:34.6	-3.621
21:34.6	-3.42
21:34.6	-3.381
21:34.6	-3.708
21:34.6	-3.623
21:34.6	-3.589
21:34.6	-3.579
21:34.6	-3.484
21:34.6	-3.694
21:34.6	-3.489
21:34.7	-3.491
21:34.7	-3.555
21:34.7	-3.296
21:34.7	-3.381
21:34.7	-3.704
21:34.7	-3.342
21:34.7	-2.832
21:34.7	-3.342
21:34.7	-3.513
21:34.7	-3.684
21:34.7	-3.333
21:34.8	-3.396
21:34.8	-3.386
21:34.8	-3.477
21:34.8	-3.647
21:34.8	-3.667
21:34.8	-3.237
21:34.8	-3.057
21:34.8	-3.44
21:34.8	-3.594
21:34.8	-3.162
21:34.9	-2.964
21:34.9	-3.254
21:34.9	-3.291
21:34.9	-3.604
21:34.9	-3.557
21:34.9	-3.147
21:34.9	-3.281
21:34.9	-3.459
21:34.9	-3.689
21:34.9	-3.545
21:34.9	-3.057
21:35.0	-3.049
21:35.0	-3.428
21:35.0	-3.115
21:35.0	-3.096
21:35.0	-2.839
21:35.0	-2.686
21:35.0	-3.145
21:35.0	-3.174
21:35.0	-3.108
21:35.0	-3.054
21:35.0	-2.48
21:35.1	-3.306
21:35.1	-3.628
21:35.1	-2.466
21:35.1	-2.3
21:35.1	-2.805
21:35.1	-3.086
21:35.1	-3.167
21:35.1	-2.8
21:35.1	-2.603
21:35.1	-2.932
21:35.1	-2.622
21:35.2	-2.883
21:35.2	-2.773
21:35.2	-2.581
21:35.2	-2.388
21:35.2	-2.688
21:35.2	-2.634
21:35.2	-2.854
21:35.2	-2.781
21:35.2	-2.366
21:35.2	-2.864
21:35.2	-3.154
21:35.3	-3.044
21:35.3	-2.581
21:35.3	-2.461
21:35.3	-2.766
21:35.3	-3.24
21:35.3	-2.712
21:35.3	-2.087
21:35.3	-2.302
21:35.3	-2.661
21:35.3	-2.776
21:35.3	-2.444
21:35.4	-2.092
21:35.4	-2.231
21:35.4	-2.751
21:35.4	-2.744
21:35.4	-2.395
21:35.4	-2.036
21:35.4	-2.273
21:35.4	-2.266
21:35.4	-2.217
21:35.4	-2.222
21:35.5	-1.904
21:35.5	-1.956
21:35.5	-2.219
21:35.5	-2.292
21:35.5	-1.743
21:35.5	-1.533
21:35.5	-1.775
21:35.5	-1.863
21:35.5	-1.797
21:35.5	-1.365
21:35.5	-1.423
21:35.6	-1.682
21:35.6	-1.858
21:35.6	-1.814
21:35.6	-1.672
21:35.6	-1.504
21:35.6	-1.98
21:35.6	-2.17
21:35.6	-1.611
21:35.6	-1.23
21:35.6	-1.458
21:35.6	-1.57
21:35.6	-1.675
21:35.7	-1.084
21:35.7	-1.228
21:35.7	-1.35
21:35.7	-1.216
21:35.7	-1.187
21:35.7	-1.292
21:35.7	-1.079
21:35.7	-0.969
21:35.7	-1.169
21:35.7	-1.267
21:35.8	-1.182
21:35.8	-0.916
21:35.8	-0.891
21:35.8	-0.984
21:35.8	-0.957
21:35.8	-0.894
21:35.8	-0.896
21:35.8	-0.898
21:35.8	-0.901
21:35.8	-0.925
21:35.8	-0.918
21:35.9	-1.023
21:35.9	-0.969
21:35.9	-0.964
21:35.9	-0.901
21:35.9	-0.911
21:35.9	-1.118
21:35.9	-0.974
21:35.9	-0.889
21:35.9	-0.92
21:35.9	-1.03
21:35.9	-1.023
21:36.0	-1.003
21:36.0	-0.918
21:36.0	-0.935
21:36.0	-1.172
21:36.0	-1.204
21:36.0	-1.111
21:36.0	-0.964
21:36.0	-0.991
21:36.0	-1.375
21:36.0	-1.299
21:36.0	-1.047
21:36.1	-1.025
21:36.1	-0.937
21:36.1	-1.128
21:36.1	-1.162
21:36.1	-0.994
21:36.1	-0.903
21:36.1	-0.974
21:36.1	-1.055
21:36.1	-1.143
21:36.1	-1.052
21:36.1	-0.906
21:36.2	-1.028
21:36.2	-1.326
21:36.2	-1.44
21:36.2	-1.121
21:36.2	-1.133
21:36.2	-1.211
21:36.2	-1.672
21:36.2	-1.282
21:36.2	-1.338
21:36.2	-1.243
21:36.2	-1.187
21:36.3	-1.362
21:36.3	-1.443
21:36.3	-1.357
21:36.3	-1.174
21:36.3	-1.13
21:36.3	-1.528
21:36.3	-1.843
21:36.3	-1.56
21:36.3	-1.648
21:36.3	-1.78
21:36.4	-1.931
21:36.4	-2
21:36.4	-1.604
21:36.4	-1.526
21:36.4	-1.821
21:36.4	-1.704
21:36.4	-1.562
21:36.4	-1.638
21:36.4	-1.331
21:36.4	-1.665
21:36.4	-2.236
21:36.5	-1.965
21:36.5	-1.55
21:36.5	-1.553
21:36.5	-1.611
21:36.5	-1.975
21:36.5	-1.863
21:36.5	-1.519
21:36.5	-1.667
21:36.5	-1.851
21:36.5	-1.997
21:36.5	-1.885
21:36.6	-1.958
21:36.6	-1.797
21:36.6	-2.1
21:36.6	-1.985
21:36.6	-1.782
21:36.6	-1.45
21:36.6	-1.702
21:36.6	-1.985
21:36.6	-2.083
21:36.6	-1.895
21:36.6	-1.738
21:36.7	-1.99
21:36.7	-2.358
21:36.7	-2.705
21:36.7	-2.314
21:36.7	-1.812
21:36.7	-2.107
21:36.7	-2.415
21:36.7	-1.958
21:36.7	-1.541
21:36.7	-1.658
21:36.7	-1.646
21:36.8	-1.831
21:36.8	-1.707
21:36.8	-1.687
21:36.8	-1.824
21:36.8	-2.009
21:36.8	-1.987
21:36.8	-2.056
21:36.8	-1.919
21:36.8	-1.487
21:36.8	-1.746
21:36.8	-1.819
21:36.9	-2.014
21:36.9	-1.729
21:36.9	-1.672
21:36.9	-2.161
21:36.9	-2.488
21:36.9	-2.493
21:36.9	-2.007
21:36.9	-1.982
21:36.9	-2.581
21:36.9	-2.737
21:36.9	-2.454
21:37.0	-2.231
21:37.0	-2.397
21:37.0	-2.903
21:37.0	-3.23
21:37.0	-3.318
21:37.0	-3.384
21:37.0	-3.352
21:37.0	-3.538
21:37.0	-3.704
21:37.0	-3.708
21:37.0	-3.381
21:37.1	-3.169
21:37.1	-3.35
21:37.1	-3.286
21:37.1	-3.267
21:37.1	-3.064
21:37.1	-3.179
21:37.1	-3.352
21:37.1	-3.63
21:37.1	-3.416
21:37.1	-3.245
21:37.1	-3.296
21:37.2	-3.75
21:37.2	-3.757
21:37.2	-3.674
21:37.2	-3.459
21:37.2	-3.437
21:37.2	-3.867
21:37.2	-3.867
21:37.2	-3.679
21:37.2	-3.523
21:37.2	-3.884
21:37.3	-3.928
21:37.3	-3.899
21:37.3	-3.777
21:37.3	-3.777
21:37.3	-3.921
21:37.3	-3.921
21:37.3	-3.906
21:37.3	-3.813
21:37.3	-3.865
21:37.3	-3.901
21:37.3	-3.894
21:37.4	-3.911
21:37.4	-3.933
21:37.4	-3.823
21:37.4	-3.884
21:37.4	-3.926
21:37.4	-3.936
21:37.4	-3.806
21:37.4	-3.875
21:37.4	-3.787
21:37.4	-3.804
21:37.4	-3.882
21:37.5	-3.899
21:37.5	-3.909
21:37.5	-3.826
21:37.5	-3.933
21:37.5	-3.936
21:37.5	-3.936
21:37.5	-3.928
21:37.5	-3.928
21:37.5	-3.936
21:37.5	-3.906
21:37.5	-3.904
21:37.6	-3.892
21:37.6	-3.909
21:37.6	-3.921
21:37.6	-3.894
21:37.6	-3.904
21:37.6	-3.894
21:37.6	-3.87
21:37.6	-3.625
21:37.6	-3.74
21:37.6	-3.85
21:37.6	-3.765
21:37.7	-3.884
21:37.7	-3.706
21:37.7	-3.74
21:37.7	-3.674
21:37.7	-3.723
21:37.7	-3.823
21:37.7	-3.494
21:37.7	-3.286
21:37.7	-3.735
21:37.7	-3.796
21:37.8	-3.298
21:37.8	-3.176
21:37.8	-3.191
21:37.8	-3.669
21:37.8	-3.633
21:37.8	-3.315
21:37.8	-3.188
21:37.8	-2.925
21:37.8	-3.015
21:37.8	-3.477
21:37.8	-2.988
21:37.9	-2.502
21:37.9	-2.656
21:37.9	-3.071
21:37.9	-2.917
21:37.9	-2.59
21:37.9	-2.397
21:37.9	-2.458
21:37.9	-2.378
21:37.9	-2.227
21:37.9	-2.366
21:37.9	-1.995
21:37.9	-1.89
21:38.0	-1.904
21:38.0	-2.29
21:38.0	-1.851
21:38.0	-1.541
21:38.0	-1.841
21:38.0	-2.375
21:38.0	-2.161
21:38.0	-1.807
21:38.0	-1.697
21:38.0	-1.895
21:38.0	-1.941
21:38.1	-1.79
21:38.1	-1.487
21:38.1	-1.279
21:38.1	-1.389
21:38.1	-1.648
21:38.1	-1.335
21:38.1	-1.379
21:38.1	-1.147
21:38.1	-1.204
21:38.1	-1.086
21:38.2	-1.199
21:38.2	-1.147
21:38.2	-0.994
21:38.2	-0.945
21:38.2	-1.094
21:38.2	-1.138
21:38.2	-0.916
21:38.2	-0.957
21:38.2	-0.974
21:38.2	-1.079
21:38.2	-0.925
21:38.3	-0.896
21:38.3	-0.918
21:38.3	-0.881
21:38.3	-0.884
21:38.3	-0.886
21:38.3	-1.038
21:38.3	-1.06
21:38.3	-0.894
21:38.3	-0.913
21:38.3	-1.018
21:38.3	-1.162
21:38.4	-1.045
21:38.4	-1.108
21:38.4	-0.972
21:38.4	-1.113
21:38.4	-1.482
21:38.4	-1.462
21:38.4	-1.296
21:38.4	-1.367
21:38.4	-1.299
21:38.4	-1.792
21:38.4	-1.621
21:38.5	-1.147
21:38.5	-1.367
21:38.5	-1.646
21:38.5	-1.406
21:38.5	-1.299
21:38.5	-1.16
21:38.5	-1.416
21:38.5	-1.66
21:38.5	-1.179
21:38.5	-1.116
21:38.5	-1.25
21:38.6	-1.074
21:38.6	-1.323
21:38.6	-1.643
21:38.6	-1.191
21:38.6	-1.052
21:38.6	-1.094
21:38.6	-1.23
21:38.6	-1.646
21:38.6	-1.528
21:38.6	-1.453
21:38.6	-1.394
21:38.7	-1.448
21:38.7	-1.66
21:38.7	-1.616
21:38.7	-1.345
21:38.7	-1.338
21:38.7	-1.692
21:38.7	-1.511
21:38.7	-1.55
21:38.7	-1.489
21:38.7	-1.274
21:38.7	-1.414
21:38.8	-1.694
21:38.8	-1.689
21:38.8	-1.521
21:38.8	-1.201
21:38.8	-1.506
21:38.8	-1.772
21:38.8	-1.812
21:38.8	-1.619
21:38.8	-1.387
21:38.8	-1.589
21:38.9	-2.141
21:38.9	-1.951
21:38.9	-1.694
21:38.9	-1.357
21:38.9	-1.689
21:38.9	-2.178
21:38.9	-1.941
21:38.9	-1.514
21:38.9	-1.697
21:38.9	-1.799
21:38.9	-2.041
21:39.0	-2.261
21:39.0	-2.058
21:39.0	-2.075
21:39.0	-2.419
21:39.0	-2.329
21:39.0	-2.593
21:39.0	-2.642
21:39.0	-2.012
21:39.0	-2.3
21:39.0	-2.793
21:39.0	-2.471
21:39.0	-2.258
21:39.1	-2.192
21:39.1	-2.605
21:39.1	-3.127
21:39.1	-2.686
21:39.1	-2.3
21:39.1	-2.681
21:39.1	-3.069
21:39.1	-3.14
21:39.1	-3.025
21:39.1	-2.742
21:39.1	-3.142
21:39.2	-3.269
21:39.2	-2.971
21:39.2	-3.103
21:39.2	-2.969
21:39.2	-2.607
21:39.2	-3.137
21:39.2	-3.149
21:39.2	-3.123
21:39.2	-3.274
21:39.2	-3.054
21:39.3	-3.179
21:39.3	-3.376
21:39.3	-3.242
21:39.3	-3.147
21:39.3	-3.357
21:39.3	-3.362
21:39.3	-3.14
21:39.3	-3.237
21:39.3	-2.971
21:39.3	-3.083
21:39.3	-3.352
21:39.4	-3.318
21:39.4	-3.486
21:39.4	-3.115
21:39.4	-2.957
21:39.4	-3.267
21:39.4	-3.591
21:39.4	-3.315
21:39.4	-3.081
21:39.4	-2.849
21:39.4	-3.369
21:39.4	-3.672
21:39.5	-3.105
21:39.5	-3.091
21:39.5	-3.425
21:39.5	-3.716
21:39.5	-3.713
21:39.5	-3.413
21:39.5	-3.157
21:39.5	-3.21
21:39.5	-3.657
21:39.5	-3.638
21:39.5	-3.445
21:39.6	-3.347
21:39.6	-3.625
21:39.6	-3.73
21:39.6	-3.806
21:39.6	-3.733
21:39.6	-3.689
21:39.6	-3.562
21:39.6	-3.887
21:39.6	-3.921
21:39.6	-3.843
21:39.6	-3.845
21:39.7	-3.833
21:39.7	-3.931
21:39.7	-3.933
21:39.7	-3.923
21:39.7	-3.848
21:39.7	-3.792
21:39.7	-3.914
21:39.7	-3.892
21:39.7	-3.921
21:39.7	-3.931
21:39.7	-3.933
21:39.8	-3.938
21:39.8	-3.872
21:39.8	-3.767
21:39.8	-3.784
21:39.8	-3.918
21:39.8	-3.823
21:39.8	-3.589
21:39.8	-3.618
21:39.8	-3.799
21:39.8	-3.784
21:39.9	-3.713
21:39.9	-3.523
21:39.9	-3.525
21:39.9	-3.721
21:39.9	-3.794
21:39.9	-3.699
21:39.9	-3.245
21:39.9	-3.308
21:39.9	-3.257
21:39.9	-3.21
21:39.9	-2.522
21:40.0	-2.256
21:40.0	-2.573
21:40.0	-3.088
21:40.0	-2.59
21:40.0	-2.327
21:40.0	-2.068
21:40.0	-1.948
21:40.0	-2.239
21:40.0	-1.882
21:40.0	-1.924
21:40.0	-1.653
21:40.1	-1.67
21:40.1	-1.743
21:40.1	-1.851
21:40.1	-1.516
21:40.1	-1.184
21:40.1	-1.426
21:40.1	-1.731
21:40.1	-1.333
21:40.1	-1.211
21:40.1	-1.44
21:40.1	-1.323
21:40.2	-1.531
21:40.2	-1.072
21:40.2	-1.196
21:40.2	-1.167
21:40.2	-1.15
21:40.2	-1.094
21:40.2	-0.969
21:40.2	-0.869
21:40.2	-0.864
21:40.2	-0.925
21:40.2	-0.898
21:40.3	-0.864
21:40.3	-0.952
21:40.3	-0.867
21:40.3	-0.889
21:40.3	-0.867
21:40.3	-0.911
21:40.3	-0.925
21:40.3	-0.952
21:40.3	-0.984
21:40.3	-0.928
21:40.3	-0.881
21:40.4	-0.945
21:40.4	-1.04
21:40.4	-1.008
21:40.4	-1.003
21:40.4	-0.984
21:40.4	-1.118
21:40.4	-1.284
21:40.4	-0.999
21:40.4	-0.964
21:40.4	-1.016
21:40.4	-1.299
21:40.5	-1.443
21:40.5	-1.194
21:40.5	-1.157
21:40.5	-1.248
21:40.5	-1.536
21:40.5	-1.926
21:40.5	-1.597
21:40.5	-1.36
21:40.5	-1.355
21:40.5	-1.995
21:40.5	-1.899
21:40.6	-1.462
21:40.6	-1.521
21:40.6	-1.858
21:40.6	-1.902
21:40.6	-2.192
21:40.6	-2.212
21:40.6	-2.034
21:40.6	-1.885
21:40.6	-2.227
21:40.6	-2.712
21:40.6	-2.134
21:40.7	-1.948
21:40.7	-2.39
21:40.7	-2.329
21:40.7	-2.461
21:40.7	-2.6
21:40.7	-2.324
21:40.7	-2.339
21:40.7	-2.607
21:40.7	-2.791
21:40.7	-2.507
21:40.7	-2.461
21:40.8	-2.688
21:40.8	-3.242
21:40.8	-3.145
21:40.8	-3.181
21:40.8	-2.976
21:40.8	-3.083
21:40.8	-3.34
21:40.8	-3.416
21:40.8	-3.403
21:40.8	-3.218
21:40.9	-3.437
21:40.9	-3.677
21:40.9	-3.828
21:40.9	-3.799
21:40.9	-3.701
21:40.9	-3.523
21:40.9	-3.774
21:40.9	-3.909
21:40.9	-3.811
21:40.9	-3.66
21:40.9	-3.884
21:41.0	-3.921
21:41.0	-3.87
21:41.0	-3.911
21:41.0	-3.833
21:41.0	-3.867
21:41.0	-3.85
21:41.0	-3.943
21:41.0	-3.943
21:41.0	-3.916
21:41.0	-3.877
21:41.0	-3.943
21:41.1	-3.945
21:41.1	-3.862
21:41.1	-3.872
21:41.1	-3.94
21:41.1	-3.928
21:41.1	-3.94
21:41.1	-3.938
21:41.1	-3.948
21:41.1	-3.94
21:41.1	-3.931
21:41.1	-3.943
21:41.2	-3.945
21:41.2	-3.94
21:41.2	-3.948
21:41.2	-3.889
21:41.2	-3.875
21:41.2	-3.945
21:41.2	-3.921
21:41.2	-3.916
21:41.2	-3.733
21:41.2	-3.796
21:41.2	-3.901
21:41.3	-3.884
21:41.3	-3.638
21:41.3	-3.716
21:41.3	-3.782
21:41.3	-3.848
21:41.3	-3.608
21:41.3	-3.445
21:41.3	-3.513
21:41.3	-3.613
21:41.3	-3.711
21:41.3	-3.462
21:41.4	-3.325
21:41.4	-3.396
21:41.4	-3.594
21:41.4	-3.508
21:41.4	-3.491
21:41.4	-3.491
21:41.4	-3.169
21:41.4	-3.298
21:41.4	-3.604
21:41.4	-3.511
21:41.4	-3.264
21:41.5	-3.074
21:41.5	-3.296
21:41.5	-3.618
21:41.5	-3.291
21:41.5	-3.352
21:41.5	-3.53
21:41.5	-3.525
21:41.5	-3.669
21:41.5	-3.357
21:41.5	-3.176
21:41.5	-3.132
21:41.6	-3.32
21:41.6	-3.462
21:41.6	-3.23
21:41.6	-2.478
21:41.6	-2.898
21:41.6	-3.352
21:41.6	-2.786
21:41.6	-2.468
21:41.6	-2.383
21:41.6	-2.876
21:41.6	-2.908
21:41.7	-2.542
21:41.7	-2.8
21:41.7	-2.563
21:41.7	-2.234
21:41.7	-2.803
21:41.7	-3.293
21:41.7	-2.92
21:41.7	-1.921
21:41.7	-2.07
21:41.7	-2.483
21:41.8	-2.483
21:41.8	-2.166
21:41.8	-1.858
21:41.8	-2.144
21:41.8	-2.388
21:41.8	-2.122
21:41.8	-1.953
21:41.8	-1.841
21:41.8	-2.163
21:41.8	-2.368
21:41.8	-2.095
21:41.9	-1.667
21:41.9	-1.948
21:41.9	-2.166
21:41.9	-1.948
21:41.9	-1.719
21:41.9	-1.56
21:41.9	-1.824
21:41.9	-1.804
21:41.9	-1.572
21:41.9	-1.873
21:41.9	-1.714
21:42.0	-1.189
21:42.0	-1.421
21:42.0	-1.772
21:42.0	-1.555
21:42.0	-1.572
21:42.0	-1.282
21:42.0	-1.631
21:42.0	-2.041
21:42.0	-1.638
21:42.0	-1.272
21:42.0	-1.587
21:42.1	-1.541
21:42.1	-1.504
21:42.1	-1.694
21:42.1	-1.523
21:42.1	-1.357
21:42.1	-1.304
21:42.1	-1.418
21:42.1	-1.479
21:42.1	-0.947
21:42.1	-0.911
21:42.1	-1.201
21:42.2	-1.013
21:42.2	-0.933
21:42.2	-0.908
21:42.2	-0.94
21:42.2	-0.952
21:42.2	-1.018
21:42.2	-0.918
21:42.2	-0.918
21:42.2	-0.879
21:42.2	-0.896
21:42.2	-0.894
